date,channel,net_thrust,wt1,wt2,cross_type,is_low_conviction_day
2026-02-26,slow,0.026955,-7.786394423962209,-12.188513533308726,BULL_CROSS,False
2026-02-27,fast,-0.014595,-5.827173389627786,-9.796556461461236,NONE,False
2026-02-27,slow,-0.014595,-10.971559874397464,-12.39264585105482,NONE,False
2026-03-02,fast,-0.16129,-32.109836870515146,-11.189987873857511,BEAR_CROSS,False
2026-03-02,slow,-0.16129,-27.73608917782439,-15.015287786377733,BEAR_CROSS,False
2026-03-04,fast,-0.151368,-41.01630681833934,-18.69489977385234,NONE,False
2026-03-04,slow,-0.151368,-36.22630909437456,-20.680088142639654,NONE,False
2026-03-05,fast,0.060459,-16.084226596605216,-23.75938591877187,BULL_CROSS,False
2026-03-05,slow,0.060459,-24.099590281472835,-24.758387107017313,BULL_CROSS,False
2026-03-06,fast,0.008374,-6.465611572778678,-23.918995464559593,NONE,False
2026-03-06,slow,0.008374,-18.540818702158198,-26.650701813957497,NONE,False
2026-03-09,fast,-0.175694,-22.69936252269833,-21.56637687760539,BEAR_CROSS,False
2026-03-09,slow,-0.175694,-27.840254735797473,-26.67674320345077,BEAR_CROSS,False
2026-03-10,fast,0.152796,0.1366251912767673,-11.278143875201364,BULL_CROSS,False
2026-03-10,slow,0.152796,-13.663038793453685,-21.03592562822055,BULL_CROSS,False
2026-03-11,fast,0.014978,1.6586761603863114,-6.842418185953482,NONE,False
2026-03-11,slow,0.014978,-10.525763174137662,-17.642468851386756,NONE,False
2026-03-12,fast,0.004844,1.1006723421606999,-4.950847207218638,NONE,False
2026-03-12,slow,0.004844,-8.52432895449238,-15.138346414470302,NONE,False
2026-03-13,fast,-0.223493,-21.858938287868625,-4.740741148511212,BEAR_CROSS,False
2026-03-13,slow,-0.223493,-20.536569977027792,-13.312425224777883,BEAR_CROSS,False
2026-03-16,fast,-0.061951,-16.637612093826753,-8.934300469787093,NONE,False
2026-03-16,slow,-0.061951,-19.80323688455305,-14.847474747552724,NONE,False
2026-03-17,fast,0.038259,0.423117018164346,-9.243190255342585,BULL_CROSS,False
2026-03-17,slow,0.038259,-11.96591547062998,-15.207512821675802,BULL_CROSS,False
2026-03-18,fast,0.171793,19.519874152118437,-4.638389802853149,NONE,False
2026-03-18,slow,0.171793,0.5461092258303424,-12.939903276595121,NONE,False
2026-03-19,fast,-0.196923,-1.2629349125791656,0.5106110409692155,BEAR_CROSS,False
2026-03-19,slow,-0.196923,-9.232646676503235,-10.113922451463983,NONE,False
2026-03-20,fast,0.042198,6.40000659693747,6.270015713660271,BULL_CROSS,False
2026-03-20,slow,0.042198,-4.5103998817464275,-6.290713200762327,NONE,False
2026-03-23,fast,-0.534036,-18.576865317026634,1.5200201298625258,BEAR_CROSS,False
2026-03-23,slow,-0.534036,-20.650581070920747,-8.461879600835019,BEAR_CROSS,False
2026-03-24,fast,0.15496,-0.9251705770108867,-3.591241052419804,BULL_CROSS,False
2026-03-24,slow,0.15496,-10.792356371558121,-11.296496000182135,BULL_CROSS,False
2026-03-25,fast,0.111404,8.008145490465637,-1.2734709516586036,NONE,False
2026-03-25,slow,0.111404,-4.447965751215886,-10.100325768860298,NONE,False
2026-03-27,fast,-0.334649,-7.539541311935353,-4.758357928876809,BEAR_CROSS,False
2026-03-27,slow,-0.334649,-12.498328696540664,-12.097307972558857,BEAR_CROSS,False
2026-03-30,fast,-0.38502,-17.931904406555,-4.597117701258901,NONE,False
2026-03-30,slow,-0.38502,-19.157051475718355,-11.723925573758258,NONE,False
2026-04-01,fast,0.555653,6.504964756265098,-2.739583867939904,BULL_CROSS,False
2026-04-01,slow,0.555653,-4.063910799592007,-10.04181418076673,BULL_CROSS,False
2026-04-02,fast,0.0814,6.7134631051436635,-3.063254464270398,NONE,False
2026-04-02,slow,0.0814,-1.591097188643312,-9.327597040123587,NONE,False
2026-04-06,fast,0.115334,8.625345124343935,0.9779671447994243,NONE,False
2026-04-06,slow,0.115334,1.317099037353376,-5.873740106650076,NONE,False
2026-04-07,fast,0.056332,5.4134081999729435,6.8142952964314105,BEAR_CROSS,False
2026-04-07,slow,0.056332,2.1588108010993836,-0.5447745374456416,NONE,False
2026-04-08,fast,0.477273,25.110202097185084,11.465604631661407,BULL_CROSS,False
2026-04-08,slow,0.477273,12.764370310847154,3.6622957401641485,NONE,False
2026-04-09,fast,0.034076,10.914002025933064,12.515739361858756,BEAR_CROSS,False
2026-04-09,slow,0.034076,9.485604711366946,6.431471215166713,NONE,False
2026-04-10,fast,0.127185,7.210287645941361,12.161974992258111,NONE,False
2026-04-10,slow,0.127185,9.61571104528637,8.506124217149962,NONE,False
2026-04-13,fast,0.01615,-4.748464780060291,9.621506747249803,NONE,False
2026-04-13,slow,0.01615,5.615356157384539,9.37026055622125,BEAR_CROSS,False
2026-04-15,fast,0.204714,5.895214607702801,4.817759874879234,BULL_CROSS,False
2026-04-15,slow,0.204714,9.625085895913752,8.5854394524879,BULL_CROSS,False
2026-04-16,fast,0.061109,-3.1936507203481925,1.2908466883089196,BEAR_CROSS,False
2026-04-16,slow,0.061109,6.684051878635405,7.885051244305014,BEAR_CROSS,False
2026-04-17,fast,0.08785,-5.928524345397611,-1.9938563095258235,NONE,False
2026-04-17,slow,0.08785,5.4573171928928295,6.84545278120663,NONE,False
2026-04-20,fast,0.005217,-18.44838107226859,-5.418835382577898,NONE,False
2026-04-20,slow,0.005217,-0.07965007065651353,5.421701224196367,NONE,False
2026-04-21,fast,0.042491,-20.097585265908165,-11.91703535098064,NONE,False
2026-04-21,slow,0.042491,-2.4424362955802907,2.4048206763228555,NONE,False
2026-04-22,fast,0.056303,-17.667286007226966,-15.535444172700332,NONE,False
2026-04-22,slow,0.056303,-3.492650362489175,-0.1393548839582892,NONE,False
2026-04-23,fast,0.017625,-25.754190436740508,-20.491860695536054,NONE,False
2026-04-23,slow,0.017625,-7.309609630268942,-3.331086589748732,NONE,False
2026-04-24,fast,-0.051681,-39.982506126224905,-25.875391959025137,NONE,False
2026-04-24,slow,-0.051681,-14.772796562334568,-7.004373212668245,NONE,False
2026-04-27,fast,0.123322,-15.642021725417777,-24.761501073902537,BULL_CROSS,False
2026-04-27,slow,0.123322,-7.436284294916563,-8.252835212502314,BULL_CROSS,False
2026-04-28,fast,0.032732,-16.381031199886994,-24.439937372067547,NONE,False
2026-04-28,slow,0.032732,-8.661372722019154,-9.545015802384809,NONE,False
2026-04-29,fast,0.018472,-20.00206231643106,-23.00190534199018,NONE,False
2026-04-29,slow,0.018472,-10.921532829634558,-10.447996602226212,BEAR_CROSS,False
2026-04-30,fast,-0.018892,-29.681702878262605,-20.42670452999961,BEAR_CROSS,False
2026-04-30,slow,-0.018892,-15.900769779835692,-10.729989906601492,NONE,False
2026-05-04,fast,0.080503,-10.147726191699038,-19.053130646569926,BULL_CROSS,False
2026-05-04,slow,0.080503,-9.873536073760958,-11.339302851312592,BULL_CROSS,False
2026-05-05,fast,0.026879,-11.816901329104082,-17.912098178874196,NONE,False
2026-05-05,slow,0.026879,-10.716211569861647,-11.853012563273216,NONE,False
2026-05-06,fast,0.092359,5.598398221181149,-11.511983044471144,NONE,False
2026-05-06,slow,0.092359,-3.727968672407102,-10.054621523966352,NONE,False
2026-05-07,fast,0.092282,15.317844676336446,-0.26209615582138124,NONE,False
2026-05-07,slow,0.092282,1.698087777856868,-5.654907134543212,NONE,False
2026-05-08,fast,0.036089,3.0592833303807208,3.0396562246985583,NONE,False
2026-05-08,slow,0.036089,-1.2046849087218157,-3.487694343283426,NONE,False
2026-05-11,fast,-0.053601,-18.753243879006533,1.3055705872229453,BEAR_CROSS,False
2026-05-11,slow,-0.053601,-12.447649763649823,-3.92055389173047,BEAR_CROSS,False
2026-05-12,fast,-0.256604,-40.349494624592936,-10.181402624220576,NONE,False
2026-05-12,slow,-0.256604,-29.016924790781562,-10.242792921324085,NONE,False
2026-05-13,fast,0.053294,-21.405072718631967,-19.36213197296268,NONE,False
2026-05-13,slow,0.053294,-21.737825429532553,-16.10177122317144,NONE,False
2026-05-14,fast,0.013417,-12.302891090337553,-23.202675578142248,BULL_CROSS,False
2026-05-14,slow,0.013417,-18.31251495280816,-20.378728734193025,BULL_CROSS,False
2026-05-15,fast,-0.0147,-9.864205206775388,-20.98041591008446,NONE,False
2026-05-15,slow,-0.0147,-17.738650591343468,-21.701478941116438,NONE,False
2026-05-18,fast,-0.057491,-16.61346063758033,-15.046407413331309,BEAR_CROSS,False
2026-05-18,slow,-0.057491,-21.01366151882403,-19.700663123127054,BEAR_CROSS,False
2026-05-19,fast,0.058305,1.8228077922472607,-9.239437285611501,BULL_CROSS,False
2026-05-19,slow,0.058305,-12.523046355848265,-17.396968354705983,BULL_CROSS,False
2026-05-20,fast,0.033138,8.567426726432101,-4.021857831419089,NONE,False
2026-05-20,slow,0.033138,-7.981283611925734,-14.814160519485377,NONE,False
2026-05-21,fast,0.041579,14.706010004523915,2.1206959714057363,NONE,False
2026-05-21,slow,0.041579,-3.345205307392813,-11.215799198497711,NONE,False
2026-05-22,fast,0.014675,9.755083179486608,8.712831925672472,NONE,False
2026-05-22,slow,0.014675,-2.6660611975986153,-6.628899118191359,NONE,False
2026-05-25,fast,0.073733,24.10736144866687,14.283970339777373,NONE,False
2026-05-25,slow,0.073733,5.115324150737878,-2.219306491544823,NONE,False
2026-05-26,fast,0.025931,15.335260582966805,15.97592880391105,BEAR_CROSS,False
2026-05-26,slow,0.025931,5.014225835032816,1.0295708701948147,NONE,False
2026-05-27,fast,0.039766,15.882489585785619,16.270048699226475,NONE,False
2026-05-27,slow,0.039766,7.203347985297602,3.666709193367418,NONE,False
2026-05-29,fast,-0.0301,-8.425852128532577,11.724814872221678,NONE,False
2026-05-29,slow,-0.0301,-2.063525953132906,3.8173430044838454,BEAR_CROSS,False
2026-06-01,fast,-0.050606,-23.75961201020555,-0.24192849249642734,NONE,False
2026-06-01,slow,-0.050606,-10.916532698208739,-0.19062120775280844,NONE,False
2026-06-02,fast,0.055207,-4.703276627237486,-5.2515627950475,BULL_CROSS,False
2026-06-02,slow,0.055207,-3.219111615462623,-2.248955570376668,NONE,False
2026-06-03,fast,0.004189,-6.769027375647092,-10.914442035405678,NONE,False
2026-06-03,slow,0.004189,-4.3638769778301665,-5.14076181115861,BULL_CROSS,False
2026-06-04,fast,0.046862,6.388399950799781,-7.210879015572589,NONE,False
2026-06-04,slow,0.046862,1.5357699384953691,-4.240937838251541,NONE,False
2026-06-05,fast,0.022194,5.110209012643448,0.0065762401396611825,NONE,False
2026-06-05,slow,0.022194,2.145927603601158,-0.9753227627990674,NONE,False
2026-06-08,fast,-0.086265,-20.749330726849273,-4.004937284763286,BEAR_CROSS,False
2026-06-08,slow,-0.086265,-12.045682097691449,-3.1819653833562738,BEAR_CROSS,False
2026-06-09,fast,0.087029,0.7877638689273212,-2.1157394736196826,BULL_CROSS,False
2026-06-09,slow,0.087029,-0.9996200211719639,-2.340901144191723,BULL_CROSS,False
2026-06-10,fast,-0.034743,-9.67078183243945,-6.13053491942949,BEAR_CROSS,False
2026-06-10,slow,-0.034743,-6.712708947038282,-4.403020865575136,BEAR_CROSS,False
2026-06-11,fast,-0.031368,-15.354769357460956,-11.246779511955591,NONE,False
2026-06-11,slow,-0.031368,-10.696914029639293,-7.613731273885248,NONE,False
2026-06-12,fast,0.178855,10.590902460294744,-3.411721215169587,BULL_CROSS,False
2026-06-12,slow,0.178855,5.064557405366012,-3.336171398120884,BULL_CROSS,False
2026-06-15,fast,0.107068,16.452446297919657,0.5044493920784969,NONE,False
2026-06-15,slow,0.107068,10.7597454682844,-0.39633002575679255,NONE,False
2026-06-16,fast,0.037176,7.303181028706486,4.747940107364981,NONE,False
2026-06-16,slow,0.037176,8.935650590935607,3.5157598587366796,NONE,False
2026-06-17,fast,0.043896,2.1005511292798382,9.111770229050181,BEAR_CROSS,False
2026-06-17,slow,0.043896,8.081859614132906,8.210453269679729,BEAR_CROSS,False
2026-06-18,fast,0.041806,-2.3914154500409177,5.866190751466264,NONE,False
2026-06-18,slow,0.041806,7.003855777822621,8.695277862793882,NONE,False
2026-06-19,fast,0.050961,-1.6458877154616587,1.341607248120935,NONE,False
2026-06-19,slow,0.050961,7.595109804104869,7.904118946749,NONE,False
2026-06-22,fast,0.067613,7.831232547952128,1.4736201279323453,BULL_CROSS,False
2026-06-22,slow,0.067613,11.018392217389447,8.42480435336246,BULL_CROSS,False
2026-06-23,fast,-0.017573,-16.157654654476303,-3.09093131800669,BEAR_CROSS,False
2026-06-23,slow,-0.017573,-0.2694825912410277,6.336968802018976,BEAR_CROSS,False
2026-06-24,fast,0.023819,-16.479137701657766,-6.612861880910902,NONE,False
2026-06-24,slow,0.023819,-2.5604073532569487,3.945903019249083,NONE,False
2026-06-25,fast,-0.012526,-28.65113896602074,-13.364174693550673,NONE,False
2026-06-25,slow,-0.012526,-10.080643792507368,-0.4730353799039757,NONE,False
