Date,Open,High,Low,Close,Volume
2026-01-21,318.0,356.95001220703125,318.0,348.25,26831287
2026-01-22,346.6000061035156,369.04998779296875,346.6000061035156,365.6000061035156,6398227
2026-01-23,371.95001220703125,391.79998779296875,365.6000061035156,375.6499938964844,4941533
2026-01-27,375.5,375.95001220703125,356.25,360.1000061035156,1042101
2026-01-28,359.8999938964844,372.45001220703125,353.0,366.8500061035156,832466
2026-01-29,363.8999938964844,373.95001220703125,358.0,363.29998779296875,672932
2026-01-30,362.8500061035156,378.5,362.0,366.70001220703125,986941
2026-02-02,370.0,373.95001220703125,361.04998779296875,363.8500061035156,319891
2026-02-03,374.0,384.8999938964844,371.1499938964844,380.8500061035156,833115
2026-02-04,378.8999938964844,382.0,366.5,373.3500061035156,582033
2026-02-05,370.79998779296875,377.29998779296875,369.29998779296875,374.0,223615
2026-02-06,372.29998779296875,385.79998779296875,370.75,376.54998779296875,277606
2026-02-09,378.95001220703125,389.8999938964844,377.04998779296875,386.79998779296875,477915
2026-02-10,389.3999938964844,421.0,388.75,416.79998779296875,1423984
2026-02-11,410.8999938964844,428.0,401.3500061035156,409.5,711277
2026-02-12,424.0,434.95001220703125,380.1000061035156,386.29998779296875,1551603
2026-02-13,385.0,385.95001220703125,367.3999938964844,377.04998779296875,605877
2026-02-16,372.04998779296875,388.75,372.04998779296875,381.5,248961
2026-02-17,379.54998779296875,394.3999938964844,379.25,384.0,251583
2026-02-18,378.1000061035156,392.75,378.1000061035156,390.20001220703125,239538
2026-02-19,388.0,438.3999938964844,388.0,408.20001220703125,4494001
2026-02-20,408.20001220703125,418.0,405.54998779296875,410.75,528293
2026-02-23,412.04998779296875,415.8999938964844,397.6000061035156,400.70001220703125,284788
2026-02-24,400.6499938964844,400.6499938964844,378.6000061035156,383.1499938964844,507857
2026-02-25,384.95001220703125,388.20001220703125,376.29998779296875,386.45001220703125,321229
2026-02-26,388.0,396.0,379.5,388.70001220703125,152888
2026-02-27,389.25,390.29998779296875,376.75,382.0,457427
2026-03-02,365.1000061035156,385.0,364.0,379.95001220703125,464669
2026-03-04,371.0,383.75,369.04998779296875,378.54998779296875,302533
2026-03-05,383.0,385.25,376.0,382.1000061035156,48197
2026-03-06,381.0,389.5,377.6000061035156,386.29998779296875,95101
2026-03-09,380.0,386.25,375.1000061035156,379.8999938964844,311070
2026-03-10,380.95001220703125,390.0,376.0,384.8500061035156,336497
2026-03-11,384.0,394.79998779296875,380.0,384.20001220703125,223383
2026-03-12,384.95001220703125,385.20001220703125,376.1000061035156,380.6499938964844,90423
2026-03-13,377.0,383.25,361.75,364.6499938964844,123237
2026-03-16,367.95001220703125,374.0,342.1000061035156,361.75,144559
2026-03-17,367.20001220703125,376.0,351.0,356.45001220703125,78788
2026-03-18,354.0,356.5,346.79998779296875,351.20001220703125,212406
2026-03-19,347.0,358.0,341.0,348.25,122911
2026-03-20,353.3999938964844,355.8999938964844,345.0,349.1000061035156,196435
2026-03-23,343.8500061035156,360.0,325.54998779296875,334.25,395431
2026-03-24,342.45001220703125,343.0,333.04998779296875,339.1000061035156,81034
2026-03-25,344.8999938964844,345.0,323.0,327.25,149620
2026-03-27,325.75,325.75,312.04998779296875,323.95001220703125,208265
2026-03-30,318.1000061035156,333.29998779296875,311.6499938964844,326.1499938964844,175278
2026-04-01,339.75,339.75,325.25,329.1499938964844,62956
2026-04-02,322.0,329.70001220703125,315.0,322.79998779296875,277999
2026-04-06,320.0,325.0,312.1000061035156,316.70001220703125,272125
2026-04-07,313.0,321.79998779296875,310.20001220703125,320.20001220703125,167830
2026-04-08,338.0,340.0,324.95001220703125,338.0,154636
2026-04-09,343.0,357.0,335.04998779296875,339.45001220703125,185688
2026-04-10,343.0,357.0,342.95001220703125,354.29998779296875,444135
2026-04-13,342.25,354.20001220703125,340.8999938964844,349.54998779296875,32307
2026-04-15,355.0,356.95001220703125,347.29998779296875,352.6499938964844,88643
2026-04-16,356.0,389.0,356.0,363.70001220703125,457801
2026-04-17,363.75,370.20001220703125,350.6000061035156,357.45001220703125,225367
2026-04-20,357.0,371.8999938964844,348.29998779296875,367.45001220703125,622282
2026-04-21,362.0,376.6000061035156,362.0,374.8999938964844,378773
2026-04-22,376.25,382.6000061035156,370.04998779296875,375.04998779296875,64134
2026-04-23,371.29998779296875,377.0,369.0,376.5,24713
