Date,Open,High,Low,Close,Volume
2025-10-23,1471.5,1484.300048828125,1460.0,1463.0999755859375,12471
2025-10-24,1473.0,1473.0,1451.0,1457.199951171875,11040
2025-10-27,1462.9000244140625,1469.9000244140625,1449.800048828125,1458.9000244140625,10893
2025-10-28,1465.800048828125,1465.800048828125,1448.0,1453.0999755859375,14170
2025-10-29,1454.0,1475.800048828125,1447.199951171875,1465.9000244140625,12972
2025-10-30,1465.9000244140625,1584.0,1461.0999755859375,1547.5999755859375,264792
2025-10-31,1535.0,1565.0,1501.199951171875,1512.5999755859375,33558
2025-11-03,1505.0,1545.0,1503.5,1528.5,26133
2025-11-04,1527.300048828125,1590.0,1527.300048828125,1538.0,56438
2025-11-06,1525.0,1538.9000244140625,1501.800048828125,1522.199951171875,23156
2025-11-07,1502.0,1506.699951171875,1385.0999755859375,1391.5999755859375,308058
2025-11-10,1396.800048828125,1409.4000244140625,1350.0,1359.300048828125,73162
2025-11-11,1361.0,1365.0,1325.0,1333.699951171875,57548
2025-11-12,1339.0,1352.800048828125,1319.4000244140625,1332.4000244140625,41296
2025-11-13,1333.699951171875,1357.699951171875,1328.0,1347.800048828125,23931
2025-11-14,1349.9000244140625,1364.0,1335.0,1354.699951171875,17247
2025-11-17,1362.0,1367.0,1349.300048828125,1352.800048828125,20928
2025-11-18,1353.0,1353.0,1320.0,1340.9000244140625,14733
2025-11-19,1342.199951171875,1359.0,1335.0,1353.800048828125,17878
2025-11-20,1354.0,1363.0,1343.0,1348.0999755859375,18103
2025-11-21,1348.800048828125,1366.0999755859375,1325.0,1329.0,41708
2025-11-24,1329.300048828125,1345.0,1315.0,1339.0,19102
2025-11-25,1340.0,1345.0,1324.800048828125,1340.300048828125,12797
2025-11-26,1348.800048828125,1350.5,1334.0,1337.800048828125,10917
2025-11-27,1335.300048828125,1344.0,1330.0999755859375,1339.199951171875,7576
2025-11-28,1339.199951171875,1347.300048828125,1337.0999755859375,1343.800048828125,9867
2025-12-01,1343.800048828125,1372.4000244140625,1343.800048828125,1358.0,30206
2025-12-02,1358.0,1360.0,1344.699951171875,1348.0,9514
2025-12-03,1348.0,1357.0,1344.300048828125,1352.800048828125,14186
2025-12-04,1358.0,1358.0,1338.0,1343.699951171875,10652
2025-12-05,1344.0,1345.0,1326.5,1332.699951171875,23269
2025-12-08,1339.0,1370.9000244140625,1337.199951171875,1358.9000244140625,38564
2025-12-09,1360.9000244140625,1403.4000244140625,1352.800048828125,1396.199951171875,68582
