Date,Open,High,Low,Close,Volume
2025-10-23,290.64381948865724,290.64381948865724,281.80160694004155,283.5001220703125,1155098
2025-10-24,284.49923180631197,288.29587309857874,280.70259051404514,282.900634765625,642927
2025-10-27,282.9006343459355,287.0969477601755,279.85333256250806,283.3502502441406,924759
2025-10-28,283.35025853765353,283.79984395831536,278.3546617033885,281.8016052246094,569232
2025-10-29,282.7008201587611,288.5956179728973,280.9023871114423,285.3484802246094,1396220
2025-10-30,285.2985233459635,289.4948368879896,282.7507811537569,288.3458557128906,701814
2025-10-31,288.7454903183033,289.344968022641,280.8024793399098,281.55181884765625,639322
2025-11-03,283.25033251456904,284.24945185324475,271.0610643864441,272.4098815917969,1284845
2025-11-04,283.7498980703929,284.59915562402585,270.06195065029334,273.5588684082031,3979407
2025-11-06,273.7586850065475,274.4081064458316,263.7674921230969,268.8630065917969,1223854
2025-11-07,267.76398665699224,268.76310601019,262.368748247865,264.8665466308594,1010837
2025-11-10,259.77103536443195,267.0645945456904,256.0243377389834,257.7727966308594,1485917
2025-11-11,257.7727837866581,259.7710224206632,250.97876938197058,251.5782470703125,1444097
2025-11-12,254.67551139574454,255.974384820578,251.2285527525672,254.97525024414062,806528
2025-11-13,254.77543688121904,254.77543688121904,247.73164234190324,250.82891845703125,928331
2025-11-14,248.88063919417323,251.42838137121544,248.88063919417323,250.3793182373047,544877
2025-11-17,250.37930824630809,252.67727049113176,248.78071123261674,251.97789001464844,836107
2025-11-18,250.97878297754232,251.52830168073146,241.98670863741688,246.38284301757812,1073459
2025-11-19,246.28291664504638,247.781595651,241.03754012420868,242.6860809326172,566081
2025-11-20,245.2837907577937,247.48185019209276,242.28643282592657,244.18475341796875,584015
2025-11-21,241.78688090292545,242.93586204874512,235.99198566692556,237.84036254882812,828365
2025-11-24,238.8894439922169,239.78864531400382,231.24617177562214,232.94467163085938,870423
2025-11-25,232.99462376998548,239.6887202049962,229.49770612904769,236.64141845703125,838893
2025-11-26,236.491544417419,238.98934276412885,232.1953282120078,233.4941864013672,579623
2025-11-27,233.84388205911384,234.9928631896064,228.898244428416,232.2452850341797,803100
2025-11-28,234.04370681842138,234.04370681842138,228.84828926789385,229.9473114013672,365579
2025-12-01,230.49682465977074,231.79568282813653,225.78098023777713,226.34048461914062,618838
2025-12-02,225.7410312820639,226.20061765157894,219.6264256599214,221.88442993164062,997205
