Date,Open,High,Low,Close,Volume
2025-10-23,254.9499969482422,255.1999969482422,247.9499969482422,249.5500030517578,43382
2025-10-24,249.5500030517578,251.89999389648438,245.8000030517578,248.5500030517578,14788
2025-10-27,246.0500030517578,255.0,242.3000030517578,253.35000610351562,103294
2025-10-28,255.0,258.1499938964844,250.0,252.5500030517578,40600
2025-10-29,253.4499969482422,254.64999389648438,251.0,251.75,12452
2025-10-30,249.25,251.9499969482422,247.10000610351562,248.9499969482422,18546
2025-10-31,249.39999389648438,250.8000030517578,247.0500030517578,247.6999969482422,12111
2025-11-03,249.9499969482422,249.9499969482422,245.22999572753906,247.8800048828125,12221
2025-11-04,249.41000366210938,249.77000427246094,244.0,245.6300048828125,20941
2025-11-06,245.0,248.69000244140625,240.89999389648438,241.47999572753906,76701
2025-11-07,240.0,244.4600067138672,240.0,243.2100067138672,17884
2025-11-10,245.42999267578125,250.88999938964844,243.5,246.02999877929688,27013
2025-11-11,249.39999389648438,259.239990234375,243.00999450683594,257.05999755859375,139292
2025-11-12,257.05999755859375,261.0,249.25,251.22999572753906,22186
2025-11-13,252.64999389648438,253.07000732421875,248.3699951171875,250.42999267578125,9714
2025-11-14,253.89999389648438,256.0,246.32000732421875,247.1699981689453,25560
2025-11-17,248.0,253.0,246.77000427246094,251.7100067138672,27109
2025-11-18,248.4499969482422,254.39999389648438,247.0,253.07000732421875,54049
2025-11-19,253.02999877929688,263.70001220703125,252.25999450683594,257.17999267578125,181059
2025-11-20,254.0500030517578,260.5899963378906,252.1300048828125,255.8699951171875,96841
2025-11-21,258.45001220703125,258.45001220703125,250.6999969482422,251.66000366210938,11513
2025-11-24,251.0500030517578,252.61000061035156,242.0,246.3800048828125,31772
2025-11-25,246.1699981689453,250.0,243.0,248.4499969482422,17400
2025-11-26,249.0,255.0,247.05999755859375,249.3800048828125,24746
2025-11-27,253.6300048828125,253.77000427246094,245.5,248.22000122070312,30040
2025-11-28,250.0,250.0,243.10000610351562,245.25999450683594,111515
2025-12-01,244.0,246.85000610351562,240.1999969482422,241.83999633789062,76664
2025-12-02,244.52000427246094,244.52000427246094,232.35000610351562,235.97000122070312,54897
2025-12-03,230.1999969482422,238.75,230.1999969482422,236.72000122070312,19151
2025-12-04,237.0500030517578,240.0,234.11000061035156,234.91000366210938,11238
2025-12-05,236.08999633789062,236.2100067138672,230.0,233.3000030517578,152016
2025-12-08,236.58999633789062,238.97000122070312,228.0,231.88999938964844,40580
2025-12-09,231.88999938964844,239.0,226.10000610351562,236.0500030517578,76096
2025-12-10,236.3800048828125,239.22999572753906,228.0,228.97000122070312,55316
2025-12-11,231.07000732421875,231.14999389648438,225.0,227.99000549316406,36224
2025-12-12,228.25,232.58999633789062,226.82000732421875,229.2100067138672,26448
2025-12-15,231.99000549316406,232.0,226.39999389648438,228.67999267578125,12715
2025-12-16,230.39999389648438,232.39999389648438,225.0,230.1699981689453,27546
2025-12-17,232.0,232.0,226.0,228.00999450683594,26363
2025-12-18,227.7100067138672,264.0,225.1999969482422,248.91000366210938,1953877
2025-12-19,238.80999755859375,241.99000549316406,228.1300048828125,229.52000427246094,396550
2025-12-22,231.36000061035156,233.5500030517578,225.30999755859375,230.0,241791
2025-12-23,227.00999450683594,238.6999969482422,227.00999450683594,230.58999633789062,235627
2025-12-24,231.5,236.7899932861328,224.25999450683594,226.77000427246094,373408
2025-12-26,225.1999969482422,237.8000030517578,224.5,229.14999389648438,495223
2025-12-29,227.61000061035156,234.89999389648438,224.80999755859375,227.1699981689453,304381
2025-12-30,230.0,234.6999969482422,219.17999267578125,224.05999755859375,781749
2025-12-31,223.0,228.4499969482422,216.74000549316406,219.7100067138672,448443
2026-01-01,221.6699981689453,221.6699981689453,205.02000427246094,206.0399932861328,452062
2026-01-02,206.89999389648438,212.5,198.82000732421875,200.6199951171875,438707
2026-01-05,205.0,220.97999572753906,198.02000427246094,216.97999572753906,1255501
2026-01-06,220.22999572753906,231.99000549316406,215.33999633789062,225.8699951171875,812796
2026-01-07,221.60000610351562,229.89999389648438,221.60000610351562,227.82000732421875,143206
2026-01-08,225.5500030517578,229.9499969482422,217.0,219.3000030517578,247379
2026-01-09,215.5,220.38999938964844,207.0,208.1300048828125,85650
2026-01-12,208.1300048828125,212.0,203.0,209.1300048828125,78867
2026-01-13,212.25,220.0,209.13999938964844,217.25,55629
2026-01-14,214.0,229.0,214.0,227.2899932861328,183600
2026-01-16,230.0,230.0,221.0,223.10000610351562,58004
