Date,Open,High,Low,Close,Volume
2025-10-23,261.0,261.0,245.1999969482422,248.3500061035156,1654702
2025-10-24,248.3500061035156,248.3500061035156,237.1999969482422,241.0800018310547,175871
2025-10-27,241.0,243.0,236.0,237.8000030517578,55017
2025-10-28,238.5,238.8999938964844,235.22000122070312,237.47999572753903,31934
2025-10-29,239.3500061035156,248.1000061035156,235.0200042724609,242.94000244140625,157054
2025-10-30,242.1000061035156,251.97000122070312,238.2100067138672,245.2899932861328,124959
2025-10-31,243.1000061035156,246.4199981689453,239.0,240.22999572753903,49612
2025-11-03,240.25,242.0,239.0,241.0200042724609,33728
2025-11-04,241.8999938964844,248.8800048828125,235.0,236.16000366210935,64424
2025-11-06,236.25,239.52999877929688,236.0,237.08999633789065,41035
2025-11-07,237.08999633789065,237.8600006103516,232.0,233.5200042724609,54463
2025-11-10,240.4900054931641,251.6199951171875,240.3500061035156,243.3500061035156,241170
2025-11-11,248.9900054931641,292.0199890136719,241.6100006103516,272.95001220703125,2889057
2025-11-12,271.0,273.69000244140625,266.3500061035156,268.3500061035156,281444
2025-11-13,268.25,294.8399963378906,262.20001220703125,286.1600036621094,1536017
2025-11-14,287.1199951171875,293.45001220703125,283.8399963378906,289.4599914550781,320930
2025-11-17,293.0,303.42999267578125,288.0,289.2300109863281,376622
2025-11-18,289.2300109863281,298.5,287.04998779296875,292.1300048828125,359610
2025-11-19,293.0,305.989990234375,284.3099975585937,288.19000244140625,1656956
2025-11-20,284.7099914550781,286.67999267578125,271.5,276.8999938964844,426665
2025-11-21,278.0,332.2799987792969,276.8999938964844,331.75,16280782
2025-11-24,344.1000061035156,350.5299987792969,303.6000061035156,308.94000244140625,6316034
2025-11-25,308.0,316.3999938964844,304.010009765625,311.75,1995173
2025-11-26,311.75,321.8999938964844,307.2699890136719,309.2699890136719,929946
2025-11-27,310.19000244140625,310.9700012207031,295.29998779296875,299.8099975585937,618213
2025-11-28,300.5,302.5,293.2300109863281,297.2699890136719,436473
2025-12-01,299.0,300.6000061035156,291.04998779296875,292.8500061035156,303665
2025-12-02,289.8999938964844,294.20001220703125,281.8999938964844,283.8999938964844,443741
2025-12-03,285.6499938964844,292.29998779296875,277.95001220703125,279.8500061035156,636648
2025-12-04,280.8999938964844,282.45001220703125,273.5,275.79998779296875,365538
2025-12-05,277.0,277.3999938964844,265.0,266.8500061035156,289757
2025-12-08,268.54998779296875,275.79998779296875,259.0,262.3999938964844,686284
2025-12-09,265.0,265.0,251.3999938964844,261.8500061035156,242309
2025-12-10,260.0,270.0,256.70001220703125,257.95001220703125,553257
2025-12-11,259.8999938964844,266.75,257.3500061035156,259.6000061035156,364559
2025-12-12,262.1000061035156,269.79998779296875,262.1000061035156,266.3999938964844,528454
2025-12-15,268.0,269.0,257.3500061035156,258.29998779296875,241779
2025-12-16,258.29998779296875,264.6499938964844,256.0,262.8500061035156,268234
2025-12-17,264.0,315.3999938964844,261.3500061035156,304.3999938964844,16722503
2025-12-18,296.79998779296875,299.0,284.1000061035156,287.95001220703125,2031656
2025-12-19,286.95001220703125,290.04998779296875,280.5,286.8999938964844,616221
2025-12-22,288.5,290.79998779296875,283.1499938964844,286.04998779296875,228331
2025-12-23,287.20001220703125,289.79998779296875,277.04998779296875,278.95001220703125,316749
2025-12-24,280.0,280.54998779296875,274.1000061035156,276.1499938964844,162946
2025-12-26,276.1499938964844,281.8999938964844,273.6000061035156,275.75,260392
2025-12-29,273.0,279.8999938964844,270.1499938964844,273.1499938964844,166655
2025-12-30,273.0,273.0,268.3999938964844,270.75,118491
2025-12-31,270.75,290.5,269.75,278.8999938964844,1060339
2026-01-01,280.8999938964844,294.5,277.8500061035156,290.6499938964844,980183
2026-01-02,290.0,301.8999938964844,287.6499938964844,295.95001220703125,743671
2026-01-05,296.8999938964844,313.6499938964844,290.6000061035156,310.45001220703125,1122601
2026-01-06,310.45001220703125,316.20001220703125,303.1499938964844,307.45001220703125,402221
2026-01-07,306.3999938964844,313.25,298.75,300.1000061035156,283927
2026-01-08,300.0,300.1000061035156,275.20001220703125,276.6000061035156,591611
2026-01-09,276.1000061035156,276.1000061035156,258.1000061035156,259.95001220703125,540434
2026-01-12,257.1000061035156,277.3500061035156,251.6999969482422,273.1000061035156,1021669
2026-01-13,274.3500061035156,278.54998779296875,269.0,273.1499938964844,295779
2026-01-14,271.25,275.3999938964844,265.0,273.04998779296875,118520
2026-01-15,273.04998779296875,273.04998779296875,273.04998779296875,273.04998779296875,0
2026-01-16,275.3999938964844,292.45001220703125,270.70001220703125,280.3500061035156,855836
2026-01-19,281.8999938964844,296.75,278.29998779296875,283.75,761618
2026-01-20,284.0,284.20001220703125,270.29998779296875,272.0,261565
2026-01-21,272.0,274.6499938964844,260.79998779296875,263.79998779296875,330520
2026-01-22,271.1499938964844,277.70001220703125,269.1499938964844,272.8999938964844,331072
2026-01-23,273.8500061035156,273.95001220703125,262.0,263.1499938964844,192282
2026-01-27,267.79998779296875,312.75,264.1000061035156,294.45001220703125,7599701
2026-01-28,300.1000061035156,309.8500061035156,292.3999938964844,304.5,2120658
2026-01-29,306.95001220703125,310.95001220703125,299.25,303.29998779296875,854141
2026-01-30,301.25,302.0,290.04998779296875,292.0,388700
2026-02-02,297.0,302.3500061035156,282.8500061035156,293.6000061035156,507581
2026-02-03,352.29998779296875,352.29998779296875,328.04998779296875,352.29998779296875,5531249
2026-02-04,352.0,402.5,335.29998779296875,376.2000122070313,10913315
2026-02-05,372.9500122070313,377.9500122070313,355.0,361.25,2316528
2026-02-06,358.5,361.0,345.1000061035156,346.8999938964844,864279
2026-02-09,355.0,385.0,353.54998779296875,380.9500122070313,2359333
2026-02-10,381.6499938964844,388.8999938964844,367.2000122070313,369.75,1269206
2026-02-11,371.0,381.7999877929688,362.2000122070313,373.0,906533
2026-02-12,378.0,447.6000061035156,374.5,443.6000061035156,12824929
2026-02-13,438.0,487.9500122070313,421.1499938964844,432.3999938964844,14508118
2026-02-16,425.0,449.0,421.0,426.25,3709270
2026-02-17,424.6499938964844,436.0,412.0,417.25,1228644
2026-02-18,426.75,452.0,422.0,434.6000061035156,2479850
2026-02-19,439.9500122070313,465.9500122070313,422.2999877929688,442.5,4402541
2026-02-20,443.8500061035156,450.3500061035156,432.5,437.5499877929688,1156994
2026-02-23,452.0,463.0,432.0,443.1000061035156,2690852
2026-02-24,441.0,452.9500122070313,426.2999877929688,431.7999877929688,1043649
2026-02-25,435.1000061035156,444.8500061035156,416.5,419.9500122070313,914224
2026-02-26,424.8999938964844,427.0,416.2999877929688,423.25,416193
2026-02-27,420.6499938964844,422.0,382.1000061035156,389.4500122070313,1415089
