Date,Open,High,Low,Close,Volume
2025-10-23,3302.10009765625,3423.0,3250.39990234375,3283.300048828125,670210
2025-10-24,3290.89990234375,3326.89990234375,3208.10009765625,3220.0,287492
2025-10-27,3228.800048828125,3242.39990234375,3188.10009765625,3214.0,128685
2025-10-28,3230.10009765625,3288.800048828125,3177.0,3188.300048828125,194331
2025-10-29,3209.0,3233.0,3145.10009765625,3164.10009765625,634434
2025-10-30,3187.0,3187.0,3128.10009765625,3144.699951171875,352004
2025-10-31,3149.0,3176.199951171875,3112.10009765625,3131.5,754095
2025-11-03,3149.89990234375,3203.39990234375,3120.5,3193.60009765625,348002
2025-11-04,3210.0,3216.10009765625,3185.10009765625,3199.60009765625,264233
2025-11-06,3207.0,3258.0,3169.0,3185.89990234375,316849
2025-11-07,3175.0,3329.0,3163.5,3310.89990234375,596731
2025-11-10,3315.89990234375,3319.0,3247.0,3259.60009765625,188149
2025-11-11,3259.60009765625,3304.0,3249.60009765625,3275.60009765625,222817
2025-11-12,3288.0,3357.0,3273.0,3302.699951171875,357217
2025-11-13,3319.0,3319.0,3179.0,3187.10009765625,239572
2025-11-14,3186.0,3265.699951171875,3180.0,3259.89990234375,163688
2025-11-17,3279.5,3315.0,3273.60009765625,3285.39990234375,234414
2025-11-18,3299.0,3311.89990234375,3276.60009765625,3290.800048828125,268061
2025-11-19,3299.0,3301.0,3225.199951171875,3229.5,214939
2025-11-20,3262.0,3591.89990234375,3261.699951171875,3368.0,5902795
2025-11-21,3395.0,3447.199951171875,3253.60009765625,3273.10009765625,1111713
2025-11-24,3289.39990234375,3332.10009765625,3237.0,3256.10009765625,445431
2025-11-25,3280.0,3316.800048828125,3270.0,3284.5,271029
2025-11-26,3301.0,3313.0,3268.0,3294.0,259136
2025-11-27,3307.5,3308.0,3145.0,3160.199951171875,324504
2025-11-28,3183.0,3245.0,3165.800048828125,3208.10009765625,405458
2025-12-01,3190.0,3242.199951171875,3186.300048828125,3217.0,116018
2025-12-02,3229.0,3249.0,3196.89990234375,3211.60009765625,198692
2025-12-03,3214.0,3273.60009765625,3213.89990234375,3260.699951171875,309614
2025-12-04,3260.699951171875,3265.699951171875,3207.300048828125,3216.0,143040
2025-12-05,3217.300048828125,3222.800048828125,3180.0,3201.89990234375,138176
2025-12-08,3201.89990234375,3260.0,3139.0,3148.10009765625,233498
2025-12-09,3140.0,3218.300048828125,3092.89990234375,3209.199951171875,238790
2025-12-10,3215.0,3289.39990234375,3204.60009765625,3232.5,210573
2025-12-11,3235.699951171875,3235.699951171875,3172.800048828125,3199.699951171875,160219
2025-12-12,3212.5,3257.89990234375,3204.60009765625,3224.10009765625,198068
2025-12-15,3218.5,3270.0,3180.0,3222.199951171875,146630
2025-12-16,3215.0,3215.0,3130.0,3169.300048828125,122863
2025-12-17,3177.89990234375,3198.0,3062.0,3068.699951171875,245981
2025-12-18,3089.800048828125,3190.0,3082.10009765625,3163.39990234375,416210
2025-12-19,3150.0,3248.0,3125.0,3194.89990234375,389886
2025-12-22,3194.89990234375,3275.89990234375,3150.10009765625,3270.89990234375,297980
2025-12-23,3270.0,3323.39990234375,3240.0,3267.300048828125,306249
2025-12-24,3267.300048828125,3335.0,3246.0,3301.89990234375,363315
2025-12-26,3301.89990234375,3325.39990234375,3265.10009765625,3305.300048828125,303155
2025-12-29,3263.0,3288.60009765625,3219.5,3249.699951171875,209239
2025-12-30,3250.0,3398.89990234375,3151.0,3376.0,672965
2025-12-31,3384.89990234375,3390.0,3254.5,3298.39990234375,331304
2026-01-01,3282.0,3307.800048828125,3246.0,3253.89990234375,168345
2026-01-02,3253.89990234375,3254.0,3086.0,3094.199951171875,592140
2026-01-05,3099.0,3123.89990234375,3015.0,3104.60009765625,469055
2026-01-06,3112.39990234375,3163.39990234375,3074.0,3128.60009765625,229834
2026-01-07,3139.0,3239.0,3115.0,3207.300048828125,442543
2026-01-08,3209.0,3214.89990234375,3057.699951171875,3079.39990234375,249814
2026-01-09,3091.199951171875,3091.199951171875,2919.0,2945.800048828125,435632
2026-01-12,2962.0,2962.0,2781.300048828125,2831.800048828125,963017
2026-01-13,2855.5,2966.0,2845.89990234375,2927.89990234375,718456
2026-01-14,2927.89990234375,2949.800048828125,2889.5,2907.39990234375,296806
2026-01-16,2922.60009765625,2947.89990234375,2870.60009765625,2891.10009765625,363997
2026-01-19,2891.0,2927.800048828125,2828.5,2837.5,278320
2026-01-20,2852.89990234375,2852.89990234375,2722.0,2753.5,397891
2026-01-21,2759.800048828125,2852.0,2700.0,2832.39990234375,654467
2026-01-22,2849.199951171875,3000.699951171875,2700.0,2986.800048828125,1014149
2026-01-23,2991.5,3049.0,2889.0,2962.0,882356
2026-01-27,2901.39990234375,2976.699951171875,2874.89990234375,2924.0,654595
2026-01-28,2920.0,2920.0,2732.39990234375,2746.800048828125,960964
2026-01-29,2746.800048828125,2761.0,2677.800048828125,2701.300048828125,709175
2026-01-30,2700.0,2849.0,2694.89990234375,2828.10009765625,626081
2026-02-02,2727.699951171875,2779.0,2690.0,2753.199951171875,306607
2026-02-03,2910.0,2920.0,2745.0,2767.800048828125,775731
2026-02-04,2769.89990234375,2846.0,2739.89990234375,2753.5,292451
2026-02-05,2759.0,2798.39990234375,2710.60009765625,2767.199951171875,329810
2026-02-06,2768.699951171875,2768.699951171875,2695.0,2727.199951171875,308315
2026-02-09,2727.199951171875,2840.0,2721.89990234375,2830.89990234375,301864
2026-02-10,2805.0,2840.5,2752.60009765625,2763.60009765625,399620
2026-02-11,2779.0,2833.5,2743.60009765625,2814.89990234375,241404
2026-02-12,2800.0,2840.0,2770.0,2831.199951171875,342863
2026-02-13,2831.0,2831.0,2767.800048828125,2789.39990234375,201146
2026-02-16,2790.89990234375,2857.699951171875,2780.10009765625,2791.300048828125,323065
2026-02-17,2809.800048828125,2849.89990234375,2786.0,2822.300048828125,447241
2026-02-18,2840.0,2840.0,2783.300048828125,2787.800048828125,235770
2026-02-19,2809.89990234375,2809.89990234375,2711.0,2725.39990234375,292015
2026-02-20,2725.39990234375,2731.699951171875,2694.0,2706.199951171875,184503
2026-02-23,2723.199951171875,2754.699951171875,2696.300048828125,2716.0,214157
2026-02-24,2718.0,2734.89990234375,2698.39990234375,2720.10009765625,171103
2026-02-25,2730.0,2746.0,2704.10009765625,2721.10009765625,134818
2026-02-26,2721.10009765625,2725.0,2672.5,2700.800048828125,190238
2026-02-27,2695.5,2695.5,2629.800048828125,2649.5,294688
2026-03-02,2500.0,2640.199951171875,2500.0,2609.0,278720
2026-03-04,2562.0,2579.89990234375,2505.0,2541.199951171875,299602
2026-03-05,2574.89990234375,2600.0,2529.699951171875,2566.39990234375,253867
2026-03-06,2552.5,2793.89990234375,2540.10009765625,2766.89990234375,2100819
2026-03-09,2736.0,2760.0,2655.0,2751.60009765625,373124
2026-03-10,2764.89990234375,2794.699951171875,2713.300048828125,2762.5,381745
2026-03-11,2770.0,2921.0,2732.89990234375,2894.0,699402
2026-03-12,2880.0,2880.0,2781.199951171875,2857.5,549459
2026-03-13,2850.0,2880.10009765625,2785.0,2800.10009765625,445608
2026-03-16,2788.0,2856.0,2757.10009765625,2827.39990234375,283160
2026-03-17,2839.300048828125,2839.300048828125,2710.10009765625,2739.10009765625,453538
