symbol,close,open,high,low,price_down,close_gt_ema20,close_gt_ema50,close_gt_ema200,breakout20,within_15pct_52w_high,volume_ratio,turnover_cr,turnover_ratio,up_day_volume_above_avg,cmf20,cmf_rising,latest_delivery_pct,latest_delivery_above_avg20,delivery_ratio,delivery_percentile,delivery_zscore,consecutive_high_delivery_days,delivery_slope_positive,delivery_sparkline,absorption_day,failed_breakdown_reclaim,failed_breakout,resistance_touches,stock_return_20d,stock_return_50d,rs_raw_20,rs_raw_50,rs_trend,outperform_benchmark_50d,rs_percentile,ics,rating,stage,delivery_tag,regime,action_rank,action,reason,sector,sector_score
SANGHVIMOV,455.7,425.0,460.8,420.0,False,True,True,True,False,True,1.7626837504270774,28.106482319999998,1.815594998895105,True,0.07303318114671122,True,50.96,True,1.020322354590049,79.0,0.74,0,True,▃▇▄▇▃▆▄▆▄▄▄▃▃▁▃▄█▆▇▅,False,False,False,7,0.10848941863293593,0.5054509415262636,0.11236988218455235,0.4750936529329375,FLAT,True,96,80.0,BUILDING,BUILDING,,NEUTRAL,B,WAIT,"CMF positive, RS leader",Finance,30.6
VENUSREM,1797.5,1749.9,1800.8,1706.8,False,True,True,True,True,True,1.7646673076254629,44.25894375,2.1710958540240632,True,0.4306109637173773,True,44.1,False,0.6447886891489814,16.0,-0.95,0,True,▃▅▃▄▃▅▃████▅█▄▄▂▁▂▃▂,False,False,False,14,0.9713753016012285,1.0834540712836858,0.975255765152845,1.0530967826903597,FLAT,True,100,78.0,BUILDING,NONE,,NEUTRAL,B,WAIT,"CMF positive, RS leader",Health Technology,28.6
DIACABS,295.15,266.0,299.0,263.5,False,True,True,True,True,True,1.9020803202267462,457.29475508499996,2.3497908914279058,True,0.14151900672173381,True,28.52,False,0.7636387977776289,6.0,-1.39,0,True,▃▄▄▃█▄▁▂▃▄▄▃▃▄▅▆▂▂▂▂,False,False,False,9,0.43082218343998435,0.5024179180453041,0.43470264699160077,0.472060629451978,FLAT,True,96,78.0,BUILDING,NONE,,NEUTRAL,B,WAIT,"CMF positive, RS leader",Producer Manufacturing,26.0
BHAGYANGR,276.0,250.1,285.49,250.1,False,True,True,True,True,True,4.031814094917344,55.9844472,5.6121670223747735,True,0.1649743389507399,True,32.67,False,0.7760832383124289,8.0,-1.71,0,False,▅▅▅██▁▃▃▃▂▅▄▇▆█▇▇▇▂▃,False,False,False,11,0.8778065042862977,0.6453055141579731,0.8816869678379141,0.614948225564647,UP,True,98,76.0,BUILDING,NONE,,NEUTRAL,B,WAIT,"CMF positive, RS leader",Producer Manufacturing,26.0
MPSLTD,2769.7,2655.0,2800.0,2600.1,False,True,True,True,True,True,2.836429535623592,105.60118281,3.175419020301827,True,0.5411317012869185,True,17.41,False,0.3771827202218467,1.0,-3.52,0,False,▆▇▇▇▆▃▅▆▅▆▆█▆▇▅▆▅▂▁▂,False,False,False,18,0.5259214368354361,0.5111850720209514,0.5298019003870525,0.48082778342762533,UP,True,96,76.0,BUILDING,NONE,,NEUTRAL,B,WAIT,"CMF positive, RS leader",Consumer Services,29.9
ASKAUTOLTD,509.3,501.0,512.35,497.15,False,True,True,True,True,True,1.8239275611920418,26.10269453,1.9525965709139,True,0.08070237476734095,True,45.91,False,0.8886265097553421,34.0,-0.37,0,True,▄▅▆▃▄▄▅▁▁▂▇▆▄█▃▄▄▇▆▂,False,False,False,10,0.09574010327022364,0.10970693975378576,0.09962056682184006,0.07934965116045967,UP,True,67,74.0,BUILDING,NONE,,NEUTRAL,B,WAIT,CMF positive,Producer Manufacturing,26.0
ALGOQUANT,68.65,65.39,70.0,65.17,False,True,True,True,True,True,1.688775435642824,16.342194285,1.8887498264030045,True,0.19671015040048964,True,18.99,False,0.7707136914304267,44.0,-0.18,0,True,▁▂▅█▄▃▅▂█▃▃▅▃▁▅▃▅▄▂▃,False,False,False,4,0.19891721969961584,0.09315286624203845,0.20279768325123226,0.06279557764871235,UP,True,62,74.0,BUILDING,NONE,,NEUTRAL,B,WAIT,CMF positive,Finance,30.6
ASTERDM,785.65,784.0,791.9,770.0,False,False,True,True,False,True,1.681194042477086,57.45694145,1.6540719090664675,True,0.01659791673330224,True,68.75,True,1.2732070929209685,96.0,1.55,0,True,▆▅▂▃▁▅▆▄▄▆▅█▃▄█▅▅▆▅█,False,False,False,8,0.021585072492035673,0.04246002786439318,0.025465536043652093,0.012102739271067087,UP,True,50,73.0,BUILDING,BUILDING,,NEUTRAL,B,WAIT,"Delivery P96, CMF positive",Health Services,28.7
HUHTAMAKI,318.68,291.99,320.78,288.06,False,True,True,True,True,True,2.514044608095448,193.727930232,2.822920068535863,True,0.12308390831675207,True,13.44,False,0.2591792656587473,1.0,-3.6,0,False,█▇▅▆█▇▆█▆▇▇██▅▇▇▅▁▁▁,False,False,False,15,0.6176649746192893,0.9269561011004959,0.6215454381709057,0.8965988125071698,FLAT,True,100,72.0,BUILDING,NONE,,NEUTRAL,B,WAIT,"CMF positive, RS leader",Process Industries,34.3
RUBYMILLS,336.2,283.9,340.8,281.6,False,True,True,True,True,True,14.940569566628453,46.50886578,18.90604946609948,True,0.4456975572180055,True,20.45,False,0.3764346393498449,1.0,-2.52,0,False,▅▇▅▆▇▆█▅▄▄█▃▃▄▄▆▇▁▃▂,False,False,False,12,0.475920804249528,0.7608547635258993,0.4798012678011444,0.7304974749325732,FLAT,True,99,72.0,BUILDING,NONE,,NEUTRAL,B,WAIT,"CMF positive, RS leader",Process Industries,34.3
