symbol,close,open,high,low,price_down,close_gt_ema20,close_gt_ema50,close_gt_ema200,breakout20,within_15pct_52w_high,volume_ratio,turnover_cr,turnover_ratio,up_day_volume_above_avg,cmf20,cmf_rising,latest_delivery_pct,latest_delivery_above_avg20,delivery_ratio,delivery_percentile,delivery_zscore,consecutive_high_delivery_days,delivery_slope_positive,delivery_sparkline,absorption_day,failed_breakdown_reclaim,failed_breakout,resistance_touches,stock_return_20d,stock_return_50d,rs_raw_20,rs_raw_50,rs_trend,outperform_benchmark_50d,rs_percentile,ics,rating,stage,delivery_tag,regime,action_rank,action,reason,sector,sector_score
ASIANHOTNR,315.95,307.75,317.8,301.55,False,True,True,True,False,True,1.9562271491307404,3.12657801,2.0100957805996535,True,0.07194004249841367,True,96.65,True,1.6782864634432224,100.0,2.17,3,True,▂▂▂▄▂▂▁▃▂▃▃▂▄▃▄▅▄███,False,True,False,0,0.05281572809063628,0.05845896147403673,0.031359774958425124,0.028081794348549405,UP,True,59,92.0,STRONG,BUILDING,DEL97% ▂▂▂▄▂▂▁▃▂▃▃▂▄▃▄▅▄███ P100 Z+2.2 3D,GREEN,A,WATCH_FOR_ENTRY,"Delivery P100, 3D high delivery, CMF positive",Consumer Services,33.3
GHCLTEXTIL,130.79,126.37,132.04,125.0,False,True,True,True,True,True,1.631590128506114,17.729264607999998,1.7684807465525345,True,0.17960451543934258,True,62.56,True,1.1852525482171954,63.0,0.34,0,True,▇▄▄▅▄█▅▆▇▃▇▄▅▄▆▁▄▅▆█,False,False,False,9,0.15111776095757778,0.37197104793873903,0.12966180782536663,0.3415938808132517,FLAT,True,93,84.0,BUILDING,NONE,,GREEN,B,WATCH_FOR_ENTRY,"CMF positive, RS leader",Process Industries,34.8
LAURUSLABS,1866.2,1808.0,1869.4,1796.5,False,True,True,True,True,True,1.5458431240070636,662.58889802,1.6281846077234632,True,0.2657792654085663,True,59.11,True,1.0392967032967033,85.0,0.99,0,True,▁▄▄▆▆▂▃▂▃▂▂▅▄▄▅█▂▅▅▄,False,False,False,14,0.189950902250845,0.34181765890135174,0.16849494911863383,0.3114404917758644,FLAT,True,92,84.0,BUILDING,NONE,,GREEN,B,WATCH_FOR_ENTRY,"CMF positive, RS leader",Health Technology,30.1
VINCOFE,177.97,175.0,181.66,174.11,False,True,True,True,True,True,1.5131097549239916,71.706497798,1.7117578165535072,True,0.06186197051979572,True,40.94,True,1.0678421450742064,88.0,1.24,0,True,▄▂▂▄▃▄▇▁█▂▃▃▂▁▃▄▅▁▂▄,False,False,False,3,0.19059405940594076,0.16962407991587813,0.1691381062737296,0.1392469127903908,UP,True,80,80.0,BUILDING,NONE,,GREEN,B,WATCH_FOR_ENTRY,CMF positive,Distribution Services,30.2
VENUSREM,1797.5,1749.9,1800.8,1706.8,False,True,True,True,True,True,1.7646673076254629,44.25894375,2.1710958540240632,True,0.4306109637173773,True,44.1,False,0.6447886891489814,16.0,-0.95,0,True,▃▅▃▄▃▅▃████▅█▄▄▂▁▂▃▂,False,False,False,14,0.9713753016012285,1.0834540712836858,0.9499193484690174,1.0530769041581984,FLAT,True,99,78.0,BUILDING,NONE,,GREEN,B,WATCH_FOR_ENTRY,"CMF positive, RS leader",Health Technology,30.1
ATHERENERG,1616.3,1523.7,1630.0,1523.7,False,True,True,True,True,True,3.3251617136176286,2349.2209328,3.6811934312567884,True,0.2570745547023031,True,19.07,False,0.5692452351457441,8.0,-1.33,0,True,▅▁▃▃▂▄▃▂▅▇▆█▅▅▅▆▅██▁,False,False,False,8,0.2824724271998731,0.6633734691777295,0.26101647406766193,0.6329963020522422,FLAT,True,98,78.0,BUILDING,NONE,,GREEN,B,WATCH_FOR_ENTRY,"CMF positive, RS leader",Consumer Durables,30.5
OMAXE,131.74,112.16,134.3,111.81,False,True,True,True,True,True,6.978533535840558,328.66380586200006,9.03279513336249,True,0.3975413331825327,True,6.75,False,0.17779767941102873,0.0,-2.45,0,True,▅▆▇▇▄▇██▂▁▃▃▄▅▄▅▅▁▂▁,False,False,False,10,0.5290157845868153,0.6857325655790147,0.5075598314546041,0.6553553984535274,FLAT,True,98,78.0,BUILDING,NONE,,GREEN,B,WATCH_FOR_ENTRY,"CMF positive, RS leader",Finance,32.6
ENTERO,1808.6,1749.6,1838.0,1745.2,False,True,True,True,True,True,1.9007904394521749,147.51357578,2.2633074764794516,True,0.1884853378784313,True,47.35,True,1.0614568972281069,28.0,-0.52,0,False,█▃▆▅▆▂▄▆▆▅▅▅▆▇▇▂▁▅▃▅,False,False,False,8,0.4539753999517644,0.6601799155498438,0.43251944681955323,0.6298027484243565,FLAT,True,98,78.0,BUILDING,NONE,,GREEN,B,WATCH_FOR_ENTRY,"CMF positive, RS leader",Distribution Services,30.2
MACPOWER,2007.1,1897.5,2050.0,1876.0,False,True,True,True,True,True,1.5869335691179376,20.785326889999997,1.78584507980949,True,0.2990192643154152,True,50.28,True,1.0533703451526737,40.0,-0.11,0,False,▄▅▅▆▂▄▃▃▄▄▆▁▅▅▅▆▃█▅▅,False,False,False,8,0.3764229872445479,0.6979823188528405,0.35496703411233677,0.6676051517273531,FLAT,True,98,78.0,BUILDING,NONE,,GREEN,B,WATCH_FOR_ENTRY,"CMF positive, RS leader",Producer Manufacturing,36.4
MARINE,406.8,376.25,412.15,376.25,False,True,True,True,True,True,2.00673302288764,105.60357144,2.4039497584168794,True,0.2823216448688102,True,40.09,False,0.8891106675537814,23.0,-0.69,0,True,█▃▄▆▃▂▅▆▃▂▃▅▄▁▄▅▅▁▅▃,False,False,False,15,0.5293233082706768,0.5739988392338944,0.5078673551384656,0.5436216721084071,FLAT,True,97,78.0,BUILDING,NONE,,GREEN,B,WATCH_FOR_ENTRY,"CMF positive, RS leader",Distribution Services,30.2
