symbol,close,open,high,low,price_down,close_gt_ema20,close_gt_ema50,close_gt_ema200,breakout20,within_15pct_52w_high,volume_ratio,turnover_cr,turnover_ratio,up_day_volume_above_avg,cmf20,cmf_rising,latest_delivery_pct,latest_delivery_above_avg20,delivery_ratio,delivery_percentile,delivery_zscore,consecutive_high_delivery_days,delivery_slope_positive,delivery_sparkline,absorption_day,failed_breakdown_reclaim,failed_breakout,resistance_touches,stock_return_20d,stock_return_50d,rs_raw_20,rs_raw_50,rs_trend,outperform_benchmark_50d,rs_percentile,ics,rating,stage,delivery_tag,regime,action_rank,action,reason,sector,sector_score
KABRAEXTRU,732.85,693.95,732.85,678.55,False,True,True,True,True,True,1.3472373355509089,29.51553375,1.5326022631339138,True,0.24268667480050224,True,51.44,True,1.2237712328115335,45.0,-0.18,0,True,▇▇▄▇▇█▅▅▃▂▃▁▂▂▅▆▅█▆▇,False,False,False,8,0.2180669824648882,1.261533713933035,0.23576517944810305,1.2619981821169644,FLAT,True,100,78.0,BUILDING,NONE,,GREEN,B,WATCH_FOR_ENTRY,"CMF positive, RS leader",Producer Manufacturing,36.1
TI,601.5,573.5,607.8,572.1,False,True,True,True,True,True,2.2438521242520415,95.8360326,2.439840687203331,True,0.12986939017386462,True,47.46,False,0.9092041111504899,53.0,0.04,0,True,▂▃▃▃▃▂▅▃▄▅█▃▆▆▁▇▂██▃,False,False,False,3,0.07238366910322691,0.3617840163006565,0.09008186608644175,0.3622484844845859,FLAT,True,93,78.0,BUILDING,NONE,,GREEN,B,WATCH_FOR_ENTRY,"CMF positive, RS leader",Consumer Non-Durables,35.6
KTKBANK,343.05,331.5,344.0,330.1,False,True,True,True,True,True,1.7188230150321324,122.34576366000002,1.792110815972552,True,0.06216707318620178,True,47.26,False,0.845083015190394,41.0,-0.14,0,True,▄▃▃▃▄▁▄▂▄██▅▃▃▃▂▆▆▂▂,False,True,False,4,0.01584246372519993,0.24768139661756683,0.03354066070841477,0.24814586480149625,FLAT,True,87,78.0,BUILDING,NONE,,GREEN,B,WATCH_FOR_ENTRY,CMF positive,Finance,36.1
MARKSANS,347.6,332.95,348.95,331.0,False,True,True,True,True,True,1.5179011838446328,115.2565128,1.602744899319578,True,0.05947690575215517,True,43.44,True,1.1263953533598683,53.0,0.12,0,True,▅▅▄▆▆▁▄▃▄▂▄▃▆▆▅▅█▄▆▆,False,False,False,7,0.049992448270653966,0.2605621033544878,0.06769064525386881,0.26102657153841724,FLAT,True,88,76.0,BUILDING,NONE,,GREEN,B,WATCH_FOR_ENTRY,CMF positive,Health Technology,41.5
POLICYBZR,1886.3,1800.0,1904.9,1793.0,False,True,True,True,True,True,1.907740617939325,467.17067813,1.994361122288161,True,0.1387841808797579,True,54.17,True,1.0003416341190918,47.0,-0.05,0,True,▅▇▆█▁▆▆▄▅▆▇▅▄▄▃▄▅▆▆▅,False,False,False,5,0.025163043478260816,0.17103302706729573,0.04286124046147566,0.17149749525122515,FLAT,True,81,76.0,BUILDING,NONE,,GREEN,B,WATCH_FOR_ENTRY,CMF positive,Technology Services,31.7
TEXINFRA,123.47,118.05,126.59,117.69,False,True,True,True,True,True,12.125282518019482,34.471046032,12.860297324448812,True,0.13771152964058864,True,26.32,False,0.43032552360086984,0.0,-2.54,0,False,█▆▄▇▆▅▅▇▃▇▆▂▄▄▄▄▆▄▇▁,False,True,False,5,0.1211295741396532,0.08288019645676203,0.13882777112286804,0.08334466464069146,UP,True,70,76.0,BUILDING,NONE,,GREEN,B,WATCH_FOR_ENTRY,CMF positive,Utilities,42.4
QPOWER,1555.6,1509.0,1566.0,1509.0,False,True,True,True,True,True,0.9344111019707428,50.8004514,1.0007799944365374,False,0.10028061559003433,True,56.49,True,1.103740682486494,96.0,1.96,0,True,▂█▂▂▂▁▂▄▁▁▃▂▃▃▂▂▄▂▃▄,False,False,False,10,0.1982745339701124,0.2790659431014635,0.21597273095332725,0.2795304112853929,FLAT,True,90,74.0,BUILDING,NONE,,GREEN,B,WATCH_FOR_ENTRY,"Delivery P96, CMF positive, RS leader",Producer Manufacturing,36.1
BHEL,427.8,411.55,430.75,410.8,False,True,True,True,False,True,1.3391657766477072,365.2825914,1.3451135792094637,True,0.14284312419019699,True,51.85,True,1.266193726419126,91.0,1.4,0,True,▄▁▃█▆▆▄▄▅▄▅▆▃▃▇▂▇▇▃█,False,True,False,3,0.01905669366364937,0.13234515616728437,0.03675489064686421,0.1328096243512138,FLAT,True,77,74.0,BUILDING,BUILDING,,GREEN,B,WATCH_FOR_ENTRY,"Delivery P91, CMF positive",Producer Manufacturing,36.1
SANSERA,4621.4,4589.1,4743.5,4530.0,False,True,True,True,True,True,2.421425170016751,252.3838968,2.7054587856251278,True,0.28261580392688695,False,47.11,False,0.9804370447450573,36.0,-0.28,0,True,▆▅▅█▁▆▅▆▆▃▆▆▅▅▇▇▄▇▁▅,False,False,False,10,0.20455611739561053,0.4198721887673589,0.22225431437882537,0.4203366569512883,FLAT,True,95,73.0,BUILDING,NONE,,GREEN,B,WATCH_FOR_ENTRY,"CMF positive, RS leader",Producer Manufacturing,36.1
IGPL,588.95,560.0,591.9,557.0,False,True,True,True,True,True,2.1231202649712566,13.95893953,2.27970073910171,True,0.19068560094027884,False,52.68,True,1.0161841013869333,28.0,-0.62,0,False,▅▃▄▁▄▃▄▃▅▂▆▇██▁▃▇▃█▅,False,False,False,10,0.1242722153288156,0.3506478614837749,0.14197041231203045,0.35111232966770434,FLAT,True,93,73.0,BUILDING,NONE,,GREEN,B,WATCH_FOR_ENTRY,"CMF positive, RS leader",Process Industries,32.3
