symbol,close,open,high,low,price_down,close_gt_ema20,close_gt_ema50,close_gt_ema200,breakout20,within_15pct_52w_high,volume_ratio,turnover_cr,turnover_ratio,up_day_volume_above_avg,cmf20,cmf_rising,latest_delivery_pct,latest_delivery_above_avg20,delivery_ratio,delivery_percentile,delivery_zscore,consecutive_high_delivery_days,delivery_slope_positive,delivery_sparkline,absorption_day,failed_breakdown_reclaim,failed_breakout,resistance_touches,stock_return_20d,stock_return_50d,rs_raw_20,rs_raw_50,rs_trend,outperform_benchmark_50d,rs_percentile,ics,rating,stage,delivery_tag,regime,action_rank,action,reason,sector,sector_score
NELCO,1047.5,984.4,1055.0,974.0,False,True,True,True,True,True,2.7292160617338097,125.60582975,2.9430285360848094,True,0.15321637093144444,True,32.62,True,1.076851974118579,31.0,-0.5,0,True,▁▆█▄▅▃▃▆▅▅▁▁▃▂█▃▂▂▇▅,False,False,False,9,0.20972398660353386,0.4951470168427061,0.19119632326662628,0.4328073605116145,FLAT,True,96,84.0,BUILDING,NONE,,NEUTRAL,B,WAIT,"CMF positive, RS leader",Electronic Technology,37.0
KRN,1398.4,1398.4,1398.4,1398.4,False,True,True,True,True,True,0.07396201529689872,8.202594880000001,0.08277507461762303,False,-0.07916370329671289,True,100.0,True,3.1996416401363046,100.0,6.35,3,True,▂▂▁▂▁▁▂▂▂▃▂▂▃▂▂▁▃▅▄█,True,False,False,5,0.1530343007915569,0.5214056465212427,0.1345066374546493,0.45906599019015104,FLAT,True,96,82.0,BUILDING,NONE,DEL100% ▂▂▁▂▁▁▂▂▂▃▂▂▃▂▂▁▃▅▄█ P100 Z+6.3 3D,NEUTRAL,B,WAIT,"Delivery P100, 3D high delivery, RS leader",Producer Manufacturing,33.6
RPGLIFE,2830.5,2605.5,2867.0,2605.5,False,True,True,True,False,True,3.5603438477156684,22.6083357,3.4815888738616727,True,0.0732624196976288,True,35.37,False,0.747859181731684,5.0,-1.51,0,True,▅▃▃▄▅▅▃▄▁▇▃▃▃▄▇▄██▆▂,False,True,False,3,-0.03128101577740516,0.3109629012088371,-0.04980867911431275,0.24862324487774545,FLAT,True,90,82.0,BUILDING,BUILDING,,NEUTRAL,B,WAIT,"CMF positive, RS leader",Health Technology,30.0
MUNJALAU,119.37,112.0,119.79,107.73,False,True,True,True,True,True,145.26590188807742,494.97529693200005,168.09938677709235,True,0.8166725349095997,True,7.63,False,0.20017315108744127,0.0,-3.27,0,True,▆▅▃▅▅▆▃▆▆▆▆▇▆▇██▆▆▇▁,False,True,False,1,0.12358810240963858,0.35386185777475343,0.105060439072731,0.2915222014436618,FLAT,True,92,80.0,BUILDING,NONE,,NEUTRAL,B,WAIT,"CMF positive, RS leader",Producer Manufacturing,33.6
VENUSREM,1797.5,1749.9,1800.8,1706.8,False,True,True,True,True,True,1.7646673076254629,44.25894375,2.1710958540240632,True,0.4306109637173773,True,44.1,False,0.6447886891489814,16.0,-0.95,0,True,▃▅▃▄▃▅▃████▅█▄▄▂▁▂▃▂,False,False,False,14,0.9713753016012285,1.0834540712836858,0.952847638264321,1.0211144149525941,FLAT,True,99,78.0,BUILDING,NONE,,NEUTRAL,B,WAIT,"CMF positive, RS leader",Health Technology,30.0
PARAS,1342.2,1282.0,1354.1,1280.1,False,True,True,True,True,True,1.8567480525539342,220.5113802,1.9957006346763697,True,0.23855545299135308,True,40.29,True,1.458831197045405,85.0,1.02,0,True,▃▁▄▁▃▂▄▅▄▄▅▅▄▆▄▄▅▅▄█,False,False,False,0,0.12130325814536347,0.5016782277914524,0.10277559480845588,0.4393385714603608,FLAT,True,96,78.0,BUILDING,NONE,,NEUTRAL,B,WAIT,"CMF positive, RS leader",Electronic Technology,37.0
RPEL,1388.8,1291.6,1399.0,1291.6,False,True,True,True,True,True,4.591812812294428,36.450028159999995,4.95727458557469,True,0.24112273956127206,True,52.11,False,0.9487569299675008,38.0,-0.26,0,True,▃▆▄▂▃▅▅▅▄▇▆▁▅▇█▅▆▄▃▄,False,False,False,6,0.06552094522019325,0.37477727182736076,0.046993281883285665,0.31243761549626914,FLAT,True,93,78.0,BUILDING,NONE,,NEUTRAL,B,WAIT,"CMF positive, RS leader",Process Industries,35.7
UEL,246.5,246.5,246.5,246.5,True,True,True,True,False,True,0.1391148561594237,0.14585405,0.1718547703487422,False,0.7534509417049404,False,100.0,True,1.5439246564767637,100.0,1.97,2,True,▅▄▅▄▅▆▂▅▄▄▁▁▃▅██▄▆██,True,False,False,7,0.9432400472999607,0.7732537227537588,0.9247123839630531,0.7109140664226672,UP,True,99,77.0,BUILDING,BUILDING,DEL100% ▅▄▅▄▅▆▂▅▄▄▁▁▃▅██▄▆██ P100 Z+2.0 2D,NEUTRAL,B,WAIT,"Delivery P100, 2D high delivery, CMF positive, RS leader",Utilities,37.4
MARINE,371.2,347.0,377.8,347.0,False,True,True,True,True,True,1.301688748069912,57.95630976,1.5881638199163608,True,0.3884445989093711,True,42.79,False,0.9541967710284541,38.0,-0.34,0,True,▅▄▅▄▆▁▄▄▆▅▅█▄▅▆▄▄▆▇▄,False,False,False,7,0.46487766377269124,0.48390965420747545,0.44635000043578366,0.42156999787638383,UP,True,96,76.0,BUILDING,NONE,,NEUTRAL,B,WAIT,"CMF positive, RS leader",Distribution Services,31.7
POONAWALLA,502.7,481.8,505.0,481.65,False,True,True,True,True,True,1.6960967494643733,121.95421567999999,1.7972766090197683,True,0.07770122005927953,True,58.27,True,1.2374177107666173,91.0,1.29,0,False,▅▁▄▆▅▄▅▆▇▄▆▆▆▇█▄▅▅▆█,False,False,False,6,0.06470401355501432,0.2779966950552941,0.04617635021810673,0.2156570387242025,FLAT,True,88,76.0,BUILDING,BREAKOUT,,NEUTRAL,B,WAIT,"Delivery P91, CMF positive",Finance,30.5
