symbol,close,open,high,low,price_down,close_gt_ema20,close_gt_ema50,close_gt_ema200,breakout20,within_15pct_52w_high,volume_ratio,turnover_cr,turnover_ratio,up_day_volume_above_avg,cmf20,cmf_rising,latest_delivery_pct,latest_delivery_above_avg20,delivery_ratio,delivery_percentile,delivery_zscore,consecutive_high_delivery_days,delivery_slope_positive,delivery_sparkline,absorption_day,failed_breakdown_reclaim,failed_breakout,resistance_touches,stock_return_20d,stock_return_50d,rs_raw_20,rs_raw_50,rs_trend,outperform_benchmark_50d,rs_percentile,ics,rating,stage,delivery_tag,regime,action_rank,action,reason,sector,sector_score
SETL,330.4,317.0,330.45,313.35,False,True,True,True,True,True,2.8062432096023984,87.18284624,3.0862864816013356,True,0.45198312721420186,True,76.55,True,1.3693116771608471,99.0,2.29,0,True,▂▃▄▅▅▁▄▄▅▃▅▅▄▅▆▅▅█▃▇,False,False,False,10,0.2562737642585551,0.904871720957048,0.2355665663895139,0.8646162693482446,FLAT,True,99,90.0,STRONG,BREAKOUT,,GREEN,A,WATCH_FOR_ENTRY,"Delivery P99, CMF positive, RS leader",Health Technology,26.8
CYIENTDLM,797.9,771.6,804.3,765.25,False,True,True,True,True,True,1.8970404968536945,87.56034915,2.1312503717799745,True,0.06948154477596084,True,44.78,True,1.0056593604024433,33.0,-0.29,0,True,▁▂▃▂▃▃▄▂▅▃▄▃▄▃▃▃█▅▂▃,False,False,False,9,0.17037037037037028,0.7162830716283073,0.1496631725013291,0.6760276200195039,FLAT,True,98,84.0,BUILDING,NONE,,GREEN,B,WATCH_FOR_ENTRY,"CMF positive, RS leader",Electronic Technology,37.7
LAURUSLABS,1866.2,1808.0,1869.4,1796.5,False,True,True,True,True,True,1.5458431240070636,662.58889802,1.6281846077234632,True,0.2657792654085663,True,61.61,True,1.1065014367816093,88.0,1.27,0,True,▂▂▁▄▄▆▆▂▃▂▃▂▂▅▄▄▅█▂▅,False,False,False,14,0.189950902250845,0.34181765890135174,0.1692437043818038,0.30156220729254835,FLAT,True,92,84.0,BUILDING,NONE,,GREEN,B,WATCH_FOR_ENTRY,"CMF positive, RS leader",Health Technology,26.8
MOTILALOFS,1040.0,1020.0,1048.8,1010.65,False,True,True,True,True,True,1.5886043537302126,200.79592,1.77285750175417,True,0.2854038136840642,True,45.5,True,1.1226252158894645,54.0,0.12,0,True,▆▅▅▅█▆▇▆▆▇▆▇▁▃▄▂▃▇▁▆,False,False,False,5,0.2160187079801228,0.1030386593837831,0.1953115101110816,0.0627832077749797,UP,True,66,80.0,BUILDING,NONE,,GREEN,B,WATCH_FOR_ENTRY,CMF positive,Technology Services,30.9
VENUSREM,1797.5,1749.9,1800.8,1706.8,False,True,True,True,True,True,1.7646673076254629,44.25894375,2.1710958540240632,True,0.4306109637173773,True,44.1,False,0.6447886891489814,16.0,-0.95,0,True,▃▅▃▄▃▅▃████▅█▄▄▂▁▂▃▂,False,False,False,14,0.9713753016012285,1.0834540712836858,0.9506681037321874,1.0431986196748824,FLAT,True,100,78.0,BUILDING,NONE,,GREEN,B,WATCH_FOR_ENTRY,"CMF positive, RS leader",Health Technology,26.8
OMAXE,109.37,99.71,112.79,99.71,False,True,True,True,True,True,5.188640921962105,150.822389322,5.755769323709715,True,0.2392498404071793,True,8.28,False,0.2001474516249894,1.0,-2.41,0,True,▅▅▅▆▇▇▄▇██▂▁▂▃▄▅▄▅▅▁,False,False,False,8,0.2787326084414825,0.41854734111543457,0.2580254105724413,0.3782918895066312,FLAT,True,95,78.0,BUILDING,NONE,,GREEN,B,WATCH_FOR_ENTRY,"CMF positive, RS leader",Finance,34.8
RPEL,1736.7,1605.0,1749.0,1605.0,False,True,True,True,True,True,1.5032133329461015,25.16929842,1.7729781429628733,True,0.3566171368338484,True,50.56,False,0.946382277793896,33.0,-0.38,0,True,▇▇▃▆▇█▆▆▅▅▅▁▅▅▂▂▃▅▇▄,False,False,False,10,0.3367456896551724,0.43927402312186636,0.3160384917861312,0.39901857151306297,FLAT,True,95,78.0,BUILDING,NONE,,GREEN,B,WATCH_FOR_ENTRY,"CMF positive, RS leader",Process Industries,35.1
PVP,56.48,54.0,56.48,53.5,False,True,True,True,True,True,2.1901272554788886,32.73832135999999,3.084438772994995,True,0.2594977942758028,True,42.49,False,0.9226827070281539,24.0,-0.58,0,False,▇▇█▃█▂▁▂▄▅▅▆▄▅▄▄▃▅▃▄,False,False,False,11,1.0486035545883206,0.7319840539711744,1.0278963567192794,0.691728602362371,UP,True,98,76.0,BUILDING,NONE,,GREEN,B,WATCH_FOR_ENTRY,"CMF positive, RS leader",Technology Services,30.9
BALUFORGE,638.9,625.0,646.55,625.0,False,True,True,True,True,True,1.9974085417621188,314.90716544,2.3289311443370098,True,0.3324097736898182,True,16.44,False,0.4157604572353447,2.0,-1.96,0,False,▆▅▅█▅▄▄▅▄▃▅▂▂▂▄▃▃▁▂▁,False,False,False,7,0.4477679583050078,0.42627525393459087,0.42706076043596664,0.3860198023257875,UP,True,95,76.0,BUILDING,NONE,,GREEN,B,WATCH_FOR_ENTRY,"CMF positive, RS leader",Producer Manufacturing,35.5
TVSSRICHAK,5311.8,4792.9,5359.3,4792.9,False,True,True,True,True,True,3.682137869427914,139.90962492,4.283519057489,True,0.4450058986852457,True,12.53,False,0.28153191106916964,1.0,-3.13,0,False,▆▇▇█▆█▇▆▆▇▁▁▂▃▃▃▄▅▃▂,False,False,False,7,0.34489568563905215,0.3250679771496996,0.32418848777001097,0.2848125255408962,UP,True,91,76.0,BUILDING,NONE,,GREEN,B,WATCH_FOR_ENTRY,"CMF positive, RS leader",Consumer Durables,36.8
KROSS,217.72,209.79,218.8,207.0,False,True,True,True,True,True,2.383649290775176,18.714797532,2.5305915903217002,True,0.07364699700422007,True,42.57,True,1.0171921482419566,64.0,0.39,0,True,▂▁▅▃▃▄▄▆▆▂▄▅▅▅█▄▇▆▅▅,False,False,False,5,0.09776634901426906,0.15863977436006604,0.07705915114522788,0.11838432275126265,FLAT,True,76,76.0,BUILDING,NONE,,GREEN,B,WATCH_FOR_ENTRY,CMF positive,Producer Manufacturing,35.5
