symbol,close,open,high,low,price_down,close_gt_ema20,close_gt_ema50,close_gt_ema200,breakout20,within_15pct_52w_high,volume_ratio,turnover_cr,turnover_ratio,up_day_volume_above_avg,cmf20,cmf_rising,latest_delivery_pct,latest_delivery_above_avg20,delivery_ratio,delivery_percentile,delivery_zscore,consecutive_high_delivery_days,delivery_slope_positive,delivery_sparkline,absorption_day,failed_breakdown_reclaim,failed_breakout,resistance_touches,stock_return_20d,stock_return_50d,rs_raw_20,rs_raw_50,rs_trend,outperform_benchmark_50d,rs_percentile,ics,rating,stage,delivery_tag,regime,action_rank,action,reason,sector,sector_score
SAREGAMA,524.25,514.45,531.0,508.1,False,True,True,True,True,True,2.410630396222312,72.03499065,2.5600091626924475,True,0.281294730892707,True,37.19,True,1.1650090061868585,33.0,-0.46,0,True,▅▅▆▅▆▅▁▅▅▆█▅▄▅▅▆▅▅▄▆,False,False,False,8,0.06630733245194764,0.3295713923408572,0.06190767239312622,0.2914606921807261,FLAT,True,90,84.0,BUILDING,NONE,,NEUTRAL,B,WAIT,"CMF positive, RS leader",Consumer Services,33.3
VENUSREM,1797.5,1749.9,1800.8,1706.8,False,True,True,True,True,True,1.7646673076254629,44.25894375,2.1710958540240632,True,0.4306109637173773,True,44.1,False,0.6447886891489814,16.0,-0.95,0,True,▃▅▃▄▃▅▃████▅█▄▄▂▁▂▃▂,False,False,False,14,0.9713753016012285,1.0834540712836858,0.9669756415424071,1.0453433711235547,FLAT,True,100,78.0,BUILDING,NONE,,NEUTRAL,B,WAIT,"CMF positive, RS leader",Health Technology,27.9
LODHA,1311.0,1233.2,1316.4,1228.25,False,True,True,True,True,True,3.611276849055099,1684.5698433,4.19786889928603,True,0.4330172116504713,True,27.77,False,0.6325884416501515,3.0,-1.92,0,True,▄▆▇▇▆▅▄▃▂▄▄▆▅█▆█▇▅▁▂,False,False,False,12,0.383641160949868,0.46940147948890365,0.3792415008910466,0.4312907793287726,FLAT,True,95,78.0,BUILDING,NONE,,NEUTRAL,B,WAIT,"CMF positive, RS leader",Finance,29.4
BHAGYANGR,276.0,250.1,285.49,250.1,False,True,True,True,True,True,4.031814094917344,55.9844472,5.6121670223747735,True,0.1649743389507399,True,32.67,False,0.7760832383124289,8.0,-1.71,0,False,▅▅▅██▁▃▃▃▂▅▄▇▆█▇▇▇▂▃,False,False,False,11,0.8778065042862977,0.6453055141579731,0.8734068442274763,0.607194813997842,UP,True,98,76.0,BUILDING,NONE,,NEUTRAL,B,WAIT,"CMF positive, RS leader",Producer Manufacturing,25.2
NILKAMAL,1947.6,1776.0,1983.5,1770.2,False,True,True,True,True,True,1.6608069562595027,64.3545468,2.1975280079282933,True,0.2235764875288641,True,26.25,False,0.4701057514080787,1.0,-2.92,0,False,█▆▆▇▆▅▇▅▅▅▄█▁▃▂▃▃▄▃▂,False,False,False,11,0.5349936948297604,0.5475566150178783,0.530594034770939,0.5094459148577473,UP,True,97,76.0,BUILDING,NONE,,NEUTRAL,B,WAIT,"CMF positive, RS leader",Consumer Durables,27.7
GPTHEALTH,167.32,166.0,168.5,163.58,False,True,True,True,True,True,2.0252756226800357,5.987813912,2.1514494116808387,True,0.2376650176345837,True,62.27,True,1.1227507121993436,75.0,0.45,0,True,▅▄▂▅▅▃▄▇▅▆▄▄▄█▄▅▄▁▆▆,False,False,False,10,0.12257631667225755,0.17138056566788018,0.11817665661343613,0.1332698655077491,FLAT,True,76,76.0,BUILDING,NONE,,NEUTRAL,B,WAIT,CMF positive,Health Services,31.0
OPTIEMUS,619.2,610.45,622.0,599.75,False,True,True,True,True,True,0.41367462487352263,8.923724640000001,0.4618954015708523,False,0.30962742276871585,True,68.35,True,1.4594409924625797,96.0,1.98,0,True,▁▃▅▃▅▇▅▅▅▄▃▅▅▄▄▆▄▂▄█,False,False,False,16,0.3277581215825025,0.49186844958438747,0.3233584615236811,0.4537577494242564,FLAT,True,96,74.0,BUILDING,NONE,,NEUTRAL,B,WAIT,"Delivery P96, CMF positive, RS leader",Distribution Services,33.3
APCOTEXIND,591.1,591.0,594.9,567.0,False,True,True,True,True,True,3.058637528076962,18.38823435,3.3367149333848927,True,0.1251464163397683,True,44.59,False,0.864172408112639,16.0,-0.89,0,True,▁█▃▆▅▄▂▂▂▃▁▂▄▃▁▂▂▂▂▁,False,False,False,8,0.1715389951441879,0.1625528567214083,0.1671393350853665,0.12444215656127722,UP,True,75,74.0,BUILDING,NONE,,NEUTRAL,B,WAIT,CMF positive,Process Industries,34.3
TTKPRESTIG,702.25,656.0,742.9,644.2,False,True,True,True,True,True,104.11028438965484,836.107628125,114.63307095818163,True,0.170735199711564,False,6.26,False,0.12592532990022529,0.0,-2.82,0,True,▅▅▆▆▇▆▆▇▅▆▆██▇▆▆▇▆▆▁,False,False,False,9,0.15066360806160906,0.3442764165390506,0.14626394800278764,0.30616571637891954,FLAT,True,91,73.0,BUILDING,NONE,,NEUTRAL,B,WAIT,"CMF positive, RS leader",Consumer Durables,27.7
RUBYMILLS,336.2,283.9,340.8,281.6,False,True,True,True,True,True,14.940569566628453,46.50886578,18.90604946609948,True,0.4456975572180055,True,20.45,False,0.3764346393498449,1.0,-2.52,0,False,▅▇▅▆▇▆█▅▄▄█▃▃▄▄▆▇▁▃▂,False,False,False,12,0.475920804249528,0.7608547635258993,0.47152114419070656,0.7227440633657682,FLAT,True,99,72.0,BUILDING,NONE,,NEUTRAL,B,WAIT,"CMF positive, RS leader",Process Industries,34.3
