symbol,close,open,high,low,price_down,close_gt_ema20,close_gt_ema50,close_gt_ema200,breakout20,within_15pct_52w_high,volume_ratio,turnover_cr,turnover_ratio,up_day_volume_above_avg,cmf20,cmf_rising,latest_delivery_pct,latest_delivery_above_avg20,delivery_ratio,delivery_percentile,delivery_zscore,consecutive_high_delivery_days,delivery_slope_positive,delivery_sparkline,absorption_day,failed_breakdown_reclaim,failed_breakout,resistance_touches,stock_return_20d,stock_return_50d,rs_raw_20,rs_raw_50,rs_trend,outperform_benchmark_50d,rs_percentile,ics,rating,stage,delivery_tag,regime,action_rank,action,reason,sector,sector_score
GCSL,635.1,618.6,639.0,618.55,False,True,True,True,True,True,3.317626086106488,134.93042454000002,3.6467727157006022,True,0.31602685737564,True,62.77,True,1.977288119576003,83.0,0.89,1,False,▄▂▃▃▄▄▄▄▄▄▅▅▁▂▂▂▃▄▃█,False,False,False,14,0.240066386800742,0.24188502150958158,0.2589125513353079,0.2498182958350893,UP,True,88,80.0,BUILDING,NONE,DEL63% ▄▂▃▃▄▄▄▄▄▄▅▅▁▂▂▂▃▄▃█ P83 Z+0.9,NEUTRAL,B,WAIT,CMF positive,Finance,33.7
AEGISVOPAK,318.3,317.0,320.95,309.2,False,True,True,True,True,True,1.8826664080548805,91.14281775,2.029823662871127,True,0.3425594579239389,True,42.27,True,1.0534841989831523,50.0,-0.01,0,True,▄▅█▅▅▄▅▃▃▅▅▅▅▅▇▇▅▁▄▅,False,False,False,4,0.1775804661487237,0.049455984174085144,0.19642663068328958,0.057389258499592866,UP,True,66,80.0,BUILDING,NONE,,NEUTRAL,B,WAIT,CMF positive,Transportation,34.8
TI,579.55,570.0,583.0,561.8,False,True,True,True,True,True,1.9657604041079086,75.68957773,2.065837530379535,True,0.04017025938492671,True,71.03,True,1.4184581282263782,99.0,2.84,0,True,▃▁▂▃▃▃▃▂▅▃▄▅█▃▆▆▁▇▂█,False,False,False,2,0.0016418942274454285,0.2851757401042243,0.02048805876201132,0.29310901442973203,FLAT,True,91,79.0,BUILDING,BREAKOUT,,NEUTRAL,B,WAIT,"Delivery P99, CMF positive, RS leader",Consumer Non-Durables,30.7
RATNAVEER,334.55,302.0,338.0,296.9,False,True,True,True,True,True,3.284917527048296,680.5652961400001,3.7436653426595785,True,0.10869676323831645,True,14.86,False,0.48524033437826536,3.0,-1.85,0,True,▄▄▂▂▂▂▄▄▃▃▅▆▄▃██▅▃▂▁,False,False,False,8,0.23304584991891497,0.8614032159350138,0.25189201445348086,0.8693364902605215,FLAT,True,99,78.0,BUILDING,NONE,,NEUTRAL,B,WAIT,"CMF positive, RS leader",Non-Energy Minerals,32.6
FILATEX,102.2,94.7,103.0,92.91,False,True,True,True,True,True,2.8126523942356263,142.14929526,3.419887086513679,True,0.3491996392524815,True,29.12,False,0.6674306669722667,6.0,-1.66,0,True,▆▆▅▆██▇▆▅▆▆▅█▅▁▁▄▄▄▃,False,False,False,6,0.21594289113622844,0.5874495184840014,0.23478905567079433,0.5953827928095091,FLAT,True,98,78.0,BUILDING,NONE,,NEUTRAL,B,WAIT,"CMF positive, RS leader",Process Industries,30.9
KROSS,256.93,238.0,261.74,237.5,False,True,True,True,True,True,5.063105280170643,131.779756702,5.668824202340793,True,0.25437885174707553,True,22.69,False,0.5219931903929327,8.0,-1.47,0,True,▆▆▅▅▅▅▇▇▆▇█▇▆▁▄▄▅▄▄▂,False,False,False,10,0.22581106870229006,0.3853661166828426,0.24465723323685595,0.3932993910083503,FLAT,True,95,78.0,BUILDING,NONE,,NEUTRAL,B,WAIT,"CMF positive, RS leader",Producer Manufacturing,31.3
SURAKSHA,349.1,335.1,360.0,335.1,False,True,True,True,True,True,2.896608252060911,10.09164316,3.0217500608662036,True,0.15210088032389998,True,46.36,False,0.8326074658093945,8.0,-1.32,0,True,▁▄▂▄▃▄▅▃▄▄▆▄▃▄▃▃▄█▆▁,False,False,False,10,0.0804704425874343,0.3378041770454112,0.09931660712200019,0.34573745137091894,FLAT,True,93,78.0,BUILDING,NONE,,NEUTRAL,B,WAIT,"CMF positive, RS leader",Health Services,44.8
SANSERA,4297.0,4269.0,4328.0,4173.0,False,True,True,True,True,True,1.4099378707294916,107.7047347,1.5181847767125976,True,0.23278166807953657,True,56.47,True,1.1635262241544502,83.0,0.73,0,True,▅▅▅▅▅█▁▆▅▆▆▂▆▆▅▅▇▇▄▇,False,False,False,8,0.11775875972218608,0.309581860295014,0.13660492425675197,0.3175151346205217,FLAT,True,92,78.0,BUILDING,NONE,,NEUTRAL,B,WAIT,"CMF positive, RS leader",Producer Manufacturing,31.3
PAISALO,92.85,89.99,94.88,89.82,False,True,True,True,True,True,2.1897224792808028,318.01598535,2.590433545415283,True,0.406089747428605,False,35.53,False,0.7408334115243069,8.0,-1.28,0,True,▄█▇▆▇▆█▃▅▅▃▅▃▂▅▅▃▁▁▂,False,False,False,11,0.3363557858376509,0.2842323651452281,0.3552019503722168,0.2921656394707358,UP,True,91,77.0,BUILDING,NONE,,NEUTRAL,B,WAIT,"CMF positive, RS leader",Finance,33.7
USHAMART,533.9,510.0,542.6,505.2,False,True,True,True,True,True,3.6012880688148834,178.11448578,3.852331823947707,True,0.016147192521968983,True,32.99,False,0.5698296038483793,10.0,-1.4,0,True,▅▇▃▅▆▆▇█▄▂▅▄▆▇██▆▇▅▁,False,True,False,3,0.08825927435792891,0.04655493482309114,0.1071054388924948,0.054488209148598865,UP,True,66,77.0,BUILDING,NONE,,NEUTRAL,B,WAIT,CMF positive,Producer Manufacturing,31.3
