symbol,close,open,high,low,price_down,close_gt_ema20,close_gt_ema50,close_gt_ema200,breakout20,within_15pct_52w_high,volume_ratio,turnover_cr,turnover_ratio,up_day_volume_above_avg,cmf20,cmf_rising,latest_delivery_pct,latest_delivery_above_avg20,delivery_ratio,delivery_percentile,delivery_zscore,consecutive_high_delivery_days,delivery_slope_positive,delivery_sparkline,absorption_day,failed_breakdown_reclaim,failed_breakout,resistance_touches,stock_return_20d,stock_return_50d,rs_raw_20,rs_raw_50,rs_trend,outperform_benchmark_50d,rs_percentile,ics,rating,stage,delivery_tag,regime,action_rank,action,reason,sector,sector_score
KABRAEXTRU,707.55,659.9,717.0,655.0,False,True,True,True,True,True,2.3322377846167215,54.684558360000004,2.8164351126486555,True,0.32998254645255587,True,23.41,False,0.5517647752047611,1.0,-2.1,0,True,▅▆▅▄▄▄▃▆▇▇▄▇▇█▅▅▃▂▃▁,False,False,False,11,0.4609746025190995,1.5410307056922248,0.47750755413926405,1.5333496254678718,FLAT,True,100,78.0,BUILDING,NONE,,GREEN,B,WATCH_FOR_ENTRY,"CMF positive, RS leader",Producer Manufacturing,36.4
VENUSREM,1797.5,1749.9,1800.8,1706.8,False,True,True,True,True,True,1.7646673076254629,44.25894375,2.1710958540240632,True,0.4306109637173773,True,44.1,False,0.6447886891489814,16.0,-0.95,0,True,▃▅▃▄▃▅▃████▅█▄▄▂▁▂▃▂,False,False,False,14,0.9713753016012285,1.0834540712836858,0.9879082532213931,1.0757729910593328,FLAT,True,100,78.0,BUILDING,NONE,,GREEN,B,WATCH_FOR_ENTRY,"CMF positive, RS leader",Health Technology,33.3
SETL,445.9,445.2,445.9,440.05,False,True,True,True,True,True,0.264427419244683,15.36508974,0.3371679468702543,False,0.4957346852586012,True,85.87,True,1.447121177650261,100.0,3.14,0,True,▃▃▄▅▄▄▇▁▆▆▅▁▅▁▂▂▄▁▂█,False,False,False,16,0.4980682009071058,0.5036250210757038,0.5146011525272703,0.49594394085135085,UP,True,97,78.0,BUILDING,NONE,,GREEN,B,WATCH_FOR_ENTRY,"Delivery P100, CMF positive, RS leader",Health Technology,33.3
TAALTECH,5230.0,4889.9,5260.0,4850.0,False,True,True,True,True,True,3.5638759393520494,12.674382,4.073921486861465,True,0.2745250070386686,True,56.27,False,0.8194143088057549,15.0,-0.96,0,True,▇▅▆▇█▅▃▅▅▅▅▇▆▃▄▅▆▇▁▃,False,False,False,8,0.21064814814814814,0.44875346260387805,0.2271810997683127,0.44107238237952506,FLAT,True,96,78.0,BUILDING,NONE,,GREEN,B,WATCH_FOR_ENTRY,"CMF positive, RS leader",Transportation,34.8
IKIO,231.73,220.4,235.0,220.4,False,True,True,True,True,True,3.5364263476226525,56.424238949,3.8477812797518474,True,0.31142619069912675,True,22.75,False,0.5603931373394259,9.0,-1.62,0,True,▇▆▇█▇▇█▇▆█▁▃▆▄▅▄▇▂▃▃,False,False,False,3,0.09757021740160088,0.36119595864661647,0.11410316902176543,0.3535148784222635,FLAT,True,93,78.0,BUILDING,NONE,,GREEN,B,WATCH_FOR_ENTRY,"CMF positive, RS leader",Producer Manufacturing,36.4
VARROC,884.4,842.35,889.95,842.35,False,True,True,True,True,True,4.594552721604763,129.8259402,4.832143768242907,True,0.0799825903727492,True,27.28,False,0.6311965663647197,2.0,-2.0,0,True,▅▆▇▆██▃▆▆▃▄▄▅▆▃▇▇▆▆▁,False,False,False,6,0.050418670942455,0.3475544720402255,0.06695162256261955,0.3398733918158725,FLAT,True,92,78.0,BUILDING,NONE,,GREEN,B,WATCH_FOR_ENTRY,"CMF positive, RS leader",Producer Manufacturing,36.4
ADANIPORTS,1765.2,1719.0,1785.9,1706.0,False,True,True,True,True,True,2.450017499434721,962.1690378,2.5931064712352945,True,0.08538338661104983,True,64.38,True,1.1061665607120152,93.0,1.53,0,True,▂▅▂▅▆▅▄▂▅▄▅█▁▂▂▄▄▅▃▅,False,False,False,0,0.06018018018018023,-0.04490855967968832,0.07671313180034478,-0.05258963990404131,UP,False,40,77.0,BUILDING,BREAKOUT,,GREEN,B,WATCH_FOR_ENTRY,"Delivery P93, CMF positive",Transportation,34.8
MANINDS,876.45,781.0,944.0,772.65,False,True,True,True,True,True,9.332917159579278,774.5323623300001,11.373094702767581,True,0.22262231291610535,True,10.94,False,0.28111469428134594,1.0,-3.01,0,False,▄█▆█▅▄▆█▇▄▅▇▆█▆▆▇▇▇▁,False,False,False,16,0.5212184326998179,0.46784458214704405,0.5377513843199825,0.46016350192269107,UP,True,96,76.0,BUILDING,NONE,,GREEN,B,WATCH_FOR_ENTRY,"CMF positive, RS leader",Producer Manufacturing,36.4
ATHERENERG,1658.3,1614.0,1661.9,1607.4,False,True,True,True,False,True,1.7129734969402008,1340.5746949,1.7617615592032567,True,0.3499884651741052,True,17.24,False,0.5223609259483698,4.0,-1.62,0,True,▇▆█▅▅▅▇▅██▁▅▂▃▃▄▂▄▄▁,False,False,False,3,0.08634130363576809,0.4508311461067367,0.10287425525593263,0.4431500658823837,FLAT,True,96,74.0,BUILDING,BUILDING,,GREEN,B,WATCH_FOR_ENTRY,"CMF positive, RS leader",Consumer Durables,28.2
EMIL,191.82,182.4,196.4,180.23,False,True,True,True,False,True,3.0968009980312816,136.600814964,3.186186850299557,True,0.05863898203720298,True,33.86,False,0.814275064329173,16.0,-0.9,0,True,▂▁▄▃█▁▆▆▄▅▅▄▆▇▆▅▆▂▇▂,False,False,False,5,0.00020857232245274915,0.4011687363038714,0.016741523942617298,0.3934876560795184,FLAT,True,94,74.0,BUILDING,BUILDING,,GREEN,B,WATCH_FOR_ENTRY,"CMF positive, RS leader",Retail Trade,37.5
