symbol,close,open,high,low,price_down,close_gt_ema20,close_gt_ema50,close_gt_ema200,breakout20,within_15pct_52w_high,volume_ratio,turnover_cr,turnover_ratio,up_day_volume_above_avg,cmf20,cmf_rising,latest_delivery_pct,latest_delivery_above_avg20,delivery_ratio,delivery_percentile,delivery_zscore,consecutive_high_delivery_days,delivery_slope_positive,delivery_sparkline,absorption_day,failed_breakdown_reclaim,failed_breakout,resistance_touches,stock_return_20d,stock_return_50d,rs_raw_20,rs_raw_50,rs_trend,outperform_benchmark_50d,rs_percentile,ics,rating,stage,delivery_tag,regime,action_rank,action,reason,sector,sector_score
UFBL,771.85,771.85,771.85,771.85,False,True,True,True,True,True,0.8611552027050303,10.03327815,0.9344092179155541,False,0.33632354366439504,True,100.0,True,1.7315267737327389,100.0,3.27,1,True,▆▂▂▁▁▂▃▁▃▄▂▂▃▆▅▃▃▂▂█,True,False,False,3,0.11474581166955522,0.598033126293996,0.07538793852794079,0.55917864085991,FLAT,True,97,86.0,STRONG,MARKUP,DEL100% ▆▂▂▁▁▂▃▁▃▄▂▂▃▆▅▃▃▂▂█ P100 Z+3.3,GREEN,A,WATCH_FOR_ENTRY,"Delivery P100, CMF positive, RS leader",Consumer Services,34.2
SUDEEPPHRM,958.95,818.4,958.95,801.4,False,True,True,True,True,True,8.517981722421187,158.95919601000003,9.53736523515308,True,0.16298376629871214,True,29.31,False,0.5978826265222446,11.0,-1.22,0,True,▅▆▆▆▅▆▅▇▆▆▆█▅▃▂▆▃▄▅▁,False,True,False,6,0.1912422360248447,0.377801724137931,0.15188436288323026,0.338947238703845,FLAT,True,93,86.0,STRONG,MARKUP,,GREEN,A,WATCH_FOR_ENTRY,"CMF positive, RS leader",Health Technology,30.8
NAHARSPING,328.95,325.1,332.5,318.2,False,True,True,True,True,True,3.9934749625881727,3.80101725,4.359605988283565,True,0.510555990316798,True,79.0,True,1.3501734716549025,96.0,1.62,0,True,▄▁▂▂▂▃▆▃▄▂▂▆▂▁▁▃▁▄▄█,False,False,False,11,0.2678743495856619,0.2507604562737642,0.2285164764440475,0.21190597083967821,UP,True,85,82.0,BUILDING,BREAKOUT,,GREEN,B,WATCH_FOR_ENTRY,"Delivery P96, CMF positive",Process Industries,39.9
UNIMECH,1344.7,1344.6,1369.0,1305.0,False,True,True,True,True,True,2.1997118845911947,56.74324719,2.322625043855156,True,0.045276156882285215,True,50.61,True,1.085632159251791,58.0,0.26,0,True,▆▇█▄▅▂▆▄▅▇▆▄▇▆▆█▅▅▁▆,False,False,False,7,0.15533980582524265,0.3672597864768683,0.11598193268362822,0.3284053010427823,FLAT,True,93,79.0,BUILDING,NONE,,GREEN,B,WATCH_FOR_ENTRY,"CMF positive, RS leader",Producer Manufacturing,37.9
KABRAEXTRU,454.4,415.0,460.5,415.0,False,True,True,True,True,True,3.903220856932181,46.411143679999995,4.853281282242519,True,0.31222691182304596,True,53.32,True,1.361906464713545,41.0,-0.22,0,False,▅█▃▁▄▆▂▃▆▆▄▄▃▅▄▄▅▃▆▇,False,False,False,15,0.620253164556962,0.9903635567236091,0.5808952914153476,0.9515090712895231,FLAT,True,100,78.0,BUILDING,NONE,,GREEN,B,WATCH_FOR_ENTRY,"CMF positive, RS leader",Producer Manufacturing,37.9
VENUSREM,1797.5,1749.9,1800.8,1706.8,False,True,True,True,True,True,1.7646673076254629,44.25894375,2.1710958540240632,True,0.4306109637173773,True,44.1,False,0.6447886891489814,16.0,-0.95,0,True,▃▅▃▄▃▅▃████▅█▄▄▂▁▂▃▂,False,False,False,14,0.9713753016012285,1.0834540712836858,0.9320174284596141,1.0445995858495998,FLAT,True,100,78.0,BUILDING,NONE,,GREEN,B,WATCH_FOR_ENTRY,"CMF positive, RS leader",Health Technology,30.8
MOREPENLAB,76.95,73.24,78.25,73.0,False,True,True,True,True,True,11.331053502228057,916.3509721649999,14.048854957830764,True,0.3281219443786097,True,19.39,False,0.5732531153453857,2.0,-2.12,0,True,▆▅▅▄▅▅▆▇▆█▅▄▄█▇▆▇█▄▁,False,False,False,4,0.3051221166892808,0.8225959261013738,0.26576424354766637,0.7837414406672878,FLAT,True,99,78.0,BUILDING,NONE,,GREEN,B,WATCH_FOR_ENTRY,"CMF positive, RS leader",Health Technology,30.8
OMNI,732.6,614.0,732.6,593.0,False,True,True,True,True,True,29.1520720152107,747.8048932199999,37.28860296753432,True,0.6269226805245243,True,14.15,False,0.36013336387467865,2.0,-2.2,0,True,▅▆▆▅▅▅▆▅▅▄▆▄▅█▅▇█▄▅▁,False,False,False,8,0.49555986526487694,0.7126826417299825,0.4562019921232625,0.6738281562958965,FLAT,True,98,78.0,BUILDING,NONE,,GREEN,B,WATCH_FOR_ENTRY,"CMF positive, RS leader",Producer Manufacturing,37.9
SHILPAMED,721.75,650.0,753.85,636.85,False,True,True,True,True,True,28.258650261084952,1198.012616,32.734528925461014,True,0.2813037286466463,True,12.98,False,0.2756628757711871,0.0,-3.33,0,True,▆▇▇██▆█▇▇▇▇▅▆▇▇███▇▁,False,False,False,9,0.2123120853279583,0.46756811712078084,0.17295421218634388,0.42871363168669485,FLAT,True,96,78.0,BUILDING,NONE,,GREEN,B,WATCH_FOR_ENTRY,"CMF positive, RS leader",Health Technology,30.8
RAIN,242.68,240.0,244.77,229.52,False,True,True,True,True,True,1.65671832236524,210.30806542,1.861184648677473,True,0.22936365360365527,True,40.16,True,1.0874038773962957,34.0,-0.43,0,False,▃▄▂▆▁▄▆▄▃▆▂▁▅▆▄▇█▅▇▅,False,False,False,13,0.22121578099838968,0.37503541277126184,0.18185790785677525,0.33618092733717586,FLAT,True,93,78.0,BUILDING,NONE,,GREEN,B,WATCH_FOR_ENTRY,"CMF positive, RS leader",Process Industries,39.9
WELCORP,1788.1,1738.8,1799.0,1738.7,False,True,True,True,True,True,1.219989603107639,241.64830425,1.3301449333086914,True,0.26424659668865397,True,61.28,True,1.15571397587862,90.0,1.23,0,True,▅▆▅▄█▇▄▅▆▅▆▁▄▆▆▆▆▆▆▇,False,False,False,10,0.16930421135234108,0.30242552261635947,0.12994633821072665,0.2635710371822735,FLAT,True,90,78.0,BUILDING,NONE,,GREEN,B,WATCH_FOR_ENTRY,"Delivery P90, CMF positive, RS leader",Producer Manufacturing,37.9
THELEELA,502.25,502.1,507.0,497.05,False,True,True,True,True,True,1.8225912142827354,41.922255025,1.8553092937012603,True,-0.06815053983652905,True,74.36,True,1.504334368456722,90.0,1.31,1,False,▄▄▅▅▅▆▅▆▄█▄▄▅▆▇▄▁▅▆█,True,False,False,6,0.045047856845609635,0.21184702617927376,0.005689983703995205,0.17299254074518777,FLAT,True,80,78.0,BUILDING,BREAKOUT,DEL74% ▄▄▅▅▅▆▅▆▄█▄▄▅▆▇▄▁▅▆█ P90 Z+1.3,GREEN,B,WATCH_FOR_ENTRY,Delivery P90,Consumer Services,34.2
RGL,124.95,118.77,125.5,116.61,False,True,True,True,True,True,2.6264489702418334,10.486691145,2.7576124657983114,True,0.1488134556791602,True,46.65,False,0.7383081427554008,56.0,0.17,0,True,▄▅▆▄▆▆▇▇▇▅▇▇██▁▄▇▆▃▃,False,True,False,10,0.0815372630485589,0.17921857304643263,0.042179389906944476,0.14036408761234664,FLAT,True,76,78.0,BUILDING,NONE,,GREEN,B,WATCH_FOR_ENTRY,CMF positive,Consumer Durables,39.5
BHAGYANGR,276.0,250.1,285.49,250.1,False,True,True,True,True,True,4.031814094917344,55.9844472,5.6121670223747735,True,0.1649743389507399,True,32.67,False,0.7760832383124289,8.0,-1.71,0,False,▅▅▅██▁▃▃▃▂▅▄▇▆█▇▇▇▂▃,False,False,False,11,0.8778065042862977,0.6453055141579731,0.8384486311446833,0.6064510287238871,UP,True,98,76.0,BUILDING,NONE,,GREEN,B,WATCH_FOR_ENTRY,"CMF positive, RS leader",Producer Manufacturing,37.9
SMLMAH,5917.5,5410.0,5967.5,5410.0,False,True,True,True,True,True,1.915624318830207,306.30814425,2.2100811914501572,True,0.4247153622420908,True,31.19,False,0.7070397950740703,5.0,-1.37,0,False,█▆▆▇▆▆▄▆▃▆▆▅▆▇▅▂▁▄▄▃,False,False,False,5,0.5265452481684036,0.5190214601088408,0.4871873750267892,0.4801669746747548,UP,True,96,76.0,BUILDING,NONE,,GREEN,B,WATCH_FOR_ENTRY,"CMF positive, RS leader",Consumer Durables,39.5
SHRIPISTON,4440.8,4288.0,4532.8,4212.1,False,True,True,True,False,True,2.5290396031858977,59.583101760000005,2.6142193880482627,True,0.27697428367759264,True,42.51,False,0.8129816978714451,21.0,-0.59,0,True,▂▂▃▂▁▃▃█▁▅▂▄▃▂▂▂▂▄▃▁,False,True,False,2,0.0787019043917605,0.33614153327716934,0.03934403125014607,0.29728704784308335,FLAT,True,91,76.0,BUILDING,BUILDING,,GREEN,B,WATCH_FOR_ENTRY,"CMF positive, RS leader",Producer Manufacturing,37.9
TVSMOTOR,4055.0,4013.0,4085.0,3996.8,False,True,True,True,True,True,1.7172873391258847,778.8183035,1.8525689605368638,True,0.1637330793352212,True,60.26,True,1.0733114847534913,65.0,0.39,0,True,▄▅▄▇▆█▇▅▁▂▆▇▅▇▆▇█▆▇▆,False,False,False,7,0.1605609616485404,0.23214828319659686,0.12120308850692596,0.19329379776251088,FLAT,True,83,76.0,BUILDING,NONE,,GREEN,B,WATCH_FOR_ENTRY,CMF positive,Consumer Durables,39.5
TECHM,1644.4,1661.0,1673.0,1640.1,False,True,True,True,True,True,0.7874050481031278,358.1124988,0.8595374032533918,False,0.08030901164146573,True,72.77,True,1.5236599664991621,97.0,1.99,1,True,▄▄▁▄▃▃▁▂▃▃▆▁▃▅▃▆▅█▅█,False,False,False,9,0.2385328010845824,0.14993006993007008,0.19917492794296798,0.11107558449598409,UP,True,72,76.0,BUILDING,NONE,DEL73% ▄▄▁▄▃▃▁▂▃▃▆▁▃▅▃▆▅█▅█ P97 Z+2.0,GREEN,B,WATCH_FOR_ENTRY,"Delivery P97, CMF positive",Technology Services,40.1
ASHAPURMIN,739.7,726.0,743.8,721.25,False,True,True,True,True,False,2.0305572622557877,71.9084561,2.1584093917829237,True,0.08168607934318764,True,52.39,True,1.1983485252238755,94.0,1.48,0,True,▃▄▂▃▄▄▅▄▅▃▁▁▅▄█▂▄▄▄▆,False,False,False,1,0.17908663425520044,0.13095329103279574,0.139728761113586,0.09209880559870975,UP,True,68,76.0,BUILDING,BREAKOUT,,GREEN,B,WATCH_FOR_ENTRY,"Delivery P94, CMF positive",Non-Energy Minerals,39.2
LUPIN,2454.9,2405.0,2463.0,2402.0,False,True,True,True,False,True,1.5249270319126584,279.4584513,1.5268442787314986,True,-0.09141467359139537,True,71.18,True,1.162008619563798,94.0,1.52,0,True,▃▆▄▇▆▂▅▄▃▁▁▄▅▅▅▅▇▅▆█,False,True,False,12,0.02394160583941618,0.08990410229088974,-0.01541626730219825,0.05104961685680376,FLAT,True,59,76.0,BUILDING,SEED,,GREEN,B,WATCH_FOR_ENTRY,Delivery P94,Health Technology,30.8
