symbol,close,open,high,low,price_down,close_gt_ema20,close_gt_ema50,close_gt_ema200,breakout20,within_15pct_52w_high,volume_ratio,turnover_cr,turnover_ratio,up_day_volume_above_avg,cmf20,cmf_rising,latest_delivery_pct,latest_delivery_above_avg20,delivery_ratio,delivery_percentile,delivery_zscore,consecutive_high_delivery_days,delivery_slope_positive,delivery_sparkline,absorption_day,failed_breakdown_reclaim,failed_breakout,resistance_touches,stock_return_20d,stock_return_50d,rs_raw_20,rs_raw_50,rs_trend,outperform_benchmark_50d,rs_percentile,ics,rating,stage,delivery_tag,regime,action_rank,action,reason,sector,sector_score
STYLEBAAZA,402.65,402.65,402.65,400.0,False,True,True,True,False,True,4.383571130860152,195.47815961499998,4.511454141242549,True,0.25979121302338604,True,66.02,True,1.1515584936596257,96.0,1.69,0,True,▃▃▃▂▃▄▃▃▂▃▁▃▃▂▅▄▄▅█▄,False,True,False,10,0.038426821405544764,0.514291086874765,0.028256376184810028,0.4527888597471683,FLAT,True,96,94.0,STRONG,MARKUP,,NEUTRAL,A,WATCH_FOR_ENTRY,"Delivery P96, CMF positive, RS leader",Retail Trade,32.3
SGMART,804.95,750.65,809.0,744.0,False,True,True,True,True,True,2.3094577556162554,73.01266777000001,2.6262872901246617,True,0.39789563799933486,True,48.56,True,1.061072872282312,20.0,-0.74,0,True,▃█▃▅▆▅▁▅▆▆▆█▅▅▃█▃▄▅▅,False,False,False,13,0.2230494568107575,0.397482638888889,0.21287901159002276,0.33598041176129234,FLAT,True,93,84.0,BUILDING,NONE,,NEUTRAL,B,WAIT,"CMF positive, RS leader",Utilities,32.3
DOLPHIN,619.4,575.0,639.0,560.7,False,True,True,True,True,True,5.6938156465048895,34.27549004,7.331285805245986,True,0.3187608921438696,True,17.03,False,0.2553931750185584,7.0,-1.65,0,True,▇▇▃▅▇█▃▅▆▇▆▇▇█▅█▇▄▃▁,False,False,False,7,0.6515131315824556,0.5819180181330608,0.6413426863617209,0.5204157910054641,UP,True,97,82.0,BUILDING,NONE,,NEUTRAL,B,WAIT,"CMF positive, RS leader",Industrial Services,37.0
INDSWFTLAB,346.87,317.95,351.3,316.9,False,True,True,True,True,True,3.4840508410042563,175.873634848,4.301595350429675,True,0.30026122369461133,True,21.61,False,0.48169943381926794,2.0,-2.19,0,True,▇▆▇▇▅█▆▇▇▅▇▇▆▆▂▁▃▄▄▂,False,False,False,6,0.4598905723905724,1.1428924445542719,0.44972012716983767,1.0813902174266752,FLAT,True,100,78.0,BUILDING,NONE,,NEUTRAL,B,WAIT,"CMF positive, RS leader",Health Technology,28.9
MACPOWER,1983.6,1782.5,2000.0,1782.5,False,True,True,True,True,True,3.283725305090235,37.8103914,4.157841763847775,True,0.3935295422013706,True,28.13,False,0.5948969557263855,4.0,-2.16,0,True,█▇█▆▇▃▁▃▅▆▆▇▂▅▄▄▅▅▇▂,False,False,False,7,0.4712950600801067,0.9557308355928025,0.46112461485937195,0.8942286084652058,FLAT,True,99,78.0,BUILDING,NONE,,NEUTRAL,B,WAIT,"CMF positive, RS leader",Producer Manufacturing,34.1
VENUSREM,1797.5,1749.9,1800.8,1706.8,False,True,True,True,True,True,1.7646673076254629,44.25894375,2.1710958540240632,True,0.4306109637173773,True,44.1,False,0.6447886891489814,16.0,-0.95,0,True,▃▅▃▄▃▅▃████▅█▄▄▂▁▂▃▂,False,False,False,14,0.9713753016012285,1.0834540712836858,0.9612048563804938,1.021951844156089,FLAT,True,99,78.0,BUILDING,NONE,,NEUTRAL,B,WAIT,"CMF positive, RS leader",Health Technology,28.9
MMFL,680.2,639.7,687.95,632.8,False,True,True,True,True,True,4.896994196800844,63.6116238,5.514392990826817,True,0.31385580699662663,True,41.92,False,0.7543502906192078,12.0,-0.96,0,True,▄▅█▆▄█▆▆▆▅▅▅▄▅▇▄▇▇▁▁,False,False,False,12,0.22393162393162402,0.5052002655454748,0.2137611787108893,0.44369803841787814,FLAT,True,95,78.0,BUILDING,NONE,,NEUTRAL,B,WAIT,"CMF positive, RS leader",Producer Manufacturing,34.1
JYOTICNC,929.2,870.0,947.9,860.05,False,True,True,True,True,True,5.215282400246499,505.32711476000003,5.971162186212655,True,0.08299835300364039,True,26.16,False,0.5631256054246044,7.0,-1.5,0,True,▄▄▂▅▅▆▅▄▅▅▆▅▂▄▆▄▄█▅▁,False,False,False,10,0.15730477020799616,0.4610062893081761,0.14713432498726142,0.39950406218057943,FLAT,True,94,78.0,BUILDING,NONE,,NEUTRAL,B,WAIT,"CMF positive, RS leader",Producer Manufacturing,34.1
AVALON,2197.3,2059.4,2258.0,2055.9,False,True,True,True,True,True,2.372727449294497,249.6418449,2.799739485087288,True,0.17863214204921,True,41.18,True,1.032002606320327,42.0,-0.16,0,False,▃▅▇▅▇▆▁▅▆▄▅▄▁▅▄▅▅█▄▅,False,False,False,9,0.2606425702811246,0.34022567856053687,0.25047212506038985,0.2787234514329402,FLAT,True,90,78.0,BUILDING,NONE,,NEUTRAL,B,WAIT,"CMF positive, RS leader",Electronic Technology,39.9
AEGISLOG,1367.7,1305.0,1378.0,1303.1,False,True,True,True,False,True,2.6655349202057628,423.5315559,2.717723872181616,True,0.028657254855457125,True,13.22,False,0.38472731505733077,3.0,-1.9,0,True,▁▂▄▅▅▄█▆▄▅▄▂▂▆▇▇█▅▆▁,False,True,False,3,0.04126379901027799,0.7475244362103113,0.031093353789543254,0.6860222090827146,FLAT,True,98,77.0,BUILDING,BUILDING,,NEUTRAL,B,WAIT,"CMF positive, RS leader",Distribution Services,34.9
CUPID,284.03,273.0,285.7,257.21,False,True,True,True,False,True,2.1445984441071477,1957.37769141,2.4118813018044247,True,0.5803893432839221,True,20.36,False,0.7321239144896529,13.0,-1.12,0,True,▅▃▆▇█▂▅▄▆▅▄▄▃▄▄▂▁▄▄▁,False,False,False,14,0.3445207100591714,0.9472782119840939,0.33435026483843666,0.8857759848564972,FLAT,True,99,74.0,BUILDING,BUILDING,,NEUTRAL,B,WAIT,"CMF positive, RS leader",Consumer Non-Durables,37.4
CNL,1264.15,1252.0,1275.0,1241.0,False,True,True,True,True,True,0.08269114749421215,5.2760564400000005,0.10292410093885526,False,0.14061082552388532,True,54.59,True,1.5607845379688932,33.0,-0.27,1,False,▇█▁▁▂▅▄▅▇▄▆▆▆▇▆▅▆▇▇█,True,False,False,12,0.33243741765480905,0.8151338933161032,0.3222669724340743,0.7536316661885065,FLAT,True,99,74.0,BUILDING,NONE,DEL55% ▇█▁▁▂▅▄▅▇▄▆▆▆▇▆▅▆▇▇█ P33 Z-0.3,NEUTRAL,B,WAIT,"CMF positive, RS leader",Distribution Services,34.9
NETWEB,5354.5,5110.0,5396.4,5092.8,False,True,True,True,True,True,1.671305271512779,1282.40114365,1.8940404936981652,True,0.21012297125537246,True,15.43,False,0.6844241389252368,33.0,-0.53,0,True,▂▃▆▃▄▃█▁▂▄▂▄▃▄▅▄▃▃▃▁,False,False,False,3,0.2577220303948511,0.20918206043087495,0.24755158517411635,0.14767983330327827,UP,True,80,74.0,BUILDING,NONE,,NEUTRAL,B,WAIT,CMF positive,Electronic Technology,39.9
INDIAGLYCO,1139.2,1070.9,1164.3,1070.9,False,True,True,True,False,True,15.435429611731672,233.93483392000002,15.672152223540866,True,0.10779879722337564,True,14.44,False,0.28241736749462154,0.0,-4.3,0,True,▆▇▅▇▇▇▇▅▇▆▇▆█▇▇█▆▇▅▁,False,True,False,3,-0.012782182936869058,0.16476662747303328,-0.022952628157603794,0.1032644003454366,FLAT,True,73,74.0,BUILDING,BUILDING,,NEUTRAL,B,WAIT,CMF positive,Process Industries,34.6
