symbol,close,open,high,low,price_down,close_gt_ema20,close_gt_ema50,close_gt_ema200,breakout20,within_15pct_52w_high,volume_ratio,turnover_cr,turnover_ratio,up_day_volume_above_avg,cmf20,cmf_rising,latest_delivery_pct,latest_delivery_above_avg20,delivery_ratio,delivery_percentile,delivery_zscore,consecutive_high_delivery_days,delivery_slope_positive,delivery_sparkline,absorption_day,failed_breakdown_reclaim,failed_breakout,resistance_touches,stock_return_20d,stock_return_50d,rs_raw_20,rs_raw_50,rs_trend,outperform_benchmark_50d,rs_percentile,ics,rating,stage,delivery_tag,regime,action_rank,action,reason,sector,sector_score
VADILALIND,7268.5,6745.0,7373.0,6745.0,False,True,True,True,True,True,3.6904702803526215,37.8223666,4.073768108010902,True,0.24430851903895112,True,49.95,True,1.0019959679441532,44.0,-0.08,0,True,▇▇▄▇▆██▆▂▁▃▇▄▇▅▃▂▅▅▅,False,False,False,15,0.1943965163092598,0.7253370679832889,0.1823367605050259,0.6796383615332555,FLAT,True,99,84.0,BUILDING,NONE,,GREEN,B,WATCH_FOR_ENTRY,"CMF positive, RS leader",Consumer Non-Durables,32.9
APCOTEXIND,681.6,600.15,709.3,600.15,False,True,True,True,True,True,48.6103639393822,384.68699712,60.37217905806091,True,0.3905981704269879,True,17.89,False,0.3505128380959845,0.0,-2.96,0,True,█▅▇▆▆▅▄▄▅▄▅▆▅▄▅▅▄▅▄▁,False,False,False,9,0.34384858044164046,0.3531864204883861,0.33178882463740655,0.30748771403835273,UP,True,91,82.0,BUILDING,NONE,,GREEN,B,WATCH_FOR_ENTRY,"CMF positive, RS leader",Process Industries,36.5
GSPCROP,580.0,548.0,591.75,547.1,False,True,True,True,True,True,1.5179457200697173,40.662988,1.8958538518854955,True,0.24757120096150204,True,32.46,False,0.9212561551888063,43.0,-0.16,0,True,▁▃█▇▅█▇▃▂▄▄▄▆▅▄▂▃▃▄▄,False,False,False,9,0.4679827891672994,0.3647058823529412,0.4559230333630655,0.31900717590290784,UP,True,91,82.0,BUILDING,NONE,,GREEN,B,WATCH_FOR_ENTRY,"CMF positive, RS leader",Process Industries,36.5
HONAUT,40105.0,37530.0,41495.0,37480.0,False,True,True,True,True,True,12.753090391066587,222.598792,13.288664215254,True,0.02071215798200491,True,22.46,False,0.3886821839577745,2.0,-2.13,0,True,▆▅▄▃▆█▇▆▆▅▆▇▄▆▇▇▇▄▄▁,False,True,False,4,0.011347875425545384,0.3288601722995361,-0.000711880378688523,0.28316146584950275,FLAT,True,90,81.0,BUILDING,NONE,,GREEN,B,WATCH_FOR_ENTRY,"CMF positive, RS leader",Electronic Technology,25.4
LXCHEM,200.51,197.44,203.8,194.0,False,True,True,True,True,True,3.310876681146972,125.73414656699998,3.7657401430036708,True,0.33663212646161517,True,48.68,True,1.2589709438402752,65.0,0.32,0,True,▁▃▂█▃▄▃▂▁▂▂▂▂▂▃▁▁▂▂▄,False,False,False,12,0.2899511065362841,0.26520696617869755,0.2778913507320502,0.21950825972866417,UP,True,85,80.0,BUILDING,NONE,,GREEN,B,WATCH_FOR_ENTRY,CMF positive,Process Industries,36.5
VENUSREM,1797.5,1749.9,1800.8,1706.8,False,True,True,True,True,True,1.7646673076254629,44.25894375,2.1710958540240632,True,0.4306109637173773,True,44.1,False,0.6447886891489814,16.0,-0.95,0,True,▃▅▃▄▃▅▃████▅█▄▄▂▁▂▃▂,False,False,False,14,0.9713753016012285,1.0834540712836858,0.9593155457969946,1.0377553648336524,FLAT,True,100,78.0,BUILDING,NONE,,GREEN,B,WATCH_FOR_ENTRY,"CMF positive, RS leader",Health Technology,32.2
LODHA,1311.0,1233.2,1316.4,1228.25,False,True,True,True,True,True,3.611276849055099,1684.5698433,4.19786889928603,True,0.4330172116504713,True,32.03,False,0.7403640566310314,6.0,-1.53,0,True,▆▇▇▆▅▄▃▂▄▄▆▅█▆█▇▅▁▂▃,False,False,False,12,0.383641160949868,0.46940147948890365,0.3715814051456341,0.4237027730388703,FLAT,True,95,78.0,BUILDING,NONE,,GREEN,B,WATCH_FOR_ENTRY,"CMF positive, RS leader",Finance,29.8
RAMRAT,456.5,437.95,462.95,430.55,False,True,True,True,True,True,4.334770770188204,32.3692281,4.715585476138823,True,0.16158812482473178,True,66.64,True,1.3046585158138941,94.0,1.26,0,True,▃▅▂▆▃▃█▄▅▄▄▁▂▅▂▄▃▇▅▇,False,False,False,0,0.1228631164678391,0.042594495831905776,0.11080336066360519,-0.003104210618127601,UP,False,45,77.0,BUILDING,BREAKOUT,,GREEN,B,WATCH_FOR_ENTRY,"Delivery P94, CMF positive",Producer Manufacturing,27.8
BHAGYANGR,276.0,250.1,285.49,250.1,False,True,True,True,True,True,4.031814094917344,55.9844472,5.6121670223747735,True,0.1649743389507399,True,32.67,False,0.7760832383124289,8.0,-1.71,0,False,▅▅▅██▁▃▃▃▂▅▄▇▆█▇▇▇▂▃,False,False,False,11,0.8778065042862977,0.6453055141579731,0.8657467484820638,0.5996068077079397,UP,True,98,76.0,BUILDING,NONE,,GREEN,B,WATCH_FOR_ENTRY,"CMF positive, RS leader",Producer Manufacturing,27.8
REDINGTON,287.45,278.5,289.8,275.5,False,True,True,True,True,True,2.216746118816023,147.785949875,2.309236311356045,True,0.1662351880235097,True,49.98,True,1.16016713091922,88.0,0.95,0,True,▅▄▅▅▅▄▆▅█▄▄▅▅▄▇▆▅▁▆▆,False,False,False,4,0.050429380595651496,0.282228566330627,0.03836962479141759,0.2365298598805936,FLAT,True,86,76.0,BUILDING,NONE,,GREEN,B,WATCH_FOR_ENTRY,CMF positive,Distribution Services,28.6
