symbol,close,open,high,low,price_down,close_gt_ema20,close_gt_ema50,close_gt_ema200,breakout20,within_15pct_52w_high,volume_ratio,turnover_cr,turnover_ratio,up_day_volume_above_avg,cmf20,cmf_rising,latest_delivery_pct,latest_delivery_above_avg20,delivery_ratio,delivery_percentile,delivery_zscore,consecutive_high_delivery_days,delivery_slope_positive,delivery_sparkline,absorption_day,failed_breakdown_reclaim,failed_breakout,resistance_touches,stock_return_20d,stock_return_50d,rs_raw_20,rs_raw_50,rs_trend,outperform_benchmark_50d,rs_percentile,ics,rating,stage,delivery_tag,regime,action_rank,action,reason,sector,sector_score
OFSS,11651.0,11340.0,11685.0,11249.0,False,True,True,True,True,True,1.636706964818586,538.6094186,1.810021425563154,True,0.3017403300442508,True,41.35,True,1.0772577472677773,62.0,0.34,0,True,▄▆▃▆▆▅▆▃▁▄▆▃▆▆▄▃▅▆█▆,False,False,False,10,0.24910211739480026,0.2321929036010788,0.24367940470831284,0.21552179354677348,UP,True,86,80.0,BUILDING,NONE,,NEUTRAL,B,WAIT,CMF positive,Technology Services,41.0
CAPITALSFB,303.95,299.35,305.5,295.0,False,True,True,True,True,True,3.2582416769570695,5.690156765,3.4263396514662223,True,0.11425844298736836,True,71.36,True,1.1136775079592984,75.0,0.65,0,True,▇▇▄▆▆▆▆▆▁▄▇▇▇▅▆▆▇▇█▇,False,False,False,7,0.06462346760070048,0.030338983050847368,0.05920075491421306,0.013667872996542041,UP,True,54,80.0,BUILDING,NONE,,NEUTRAL,B,WAIT,CMF positive,Finance,39.5
VENUSREM,1797.5,1749.9,1800.8,1706.8,False,True,True,True,True,True,1.7646673076254629,44.25894375,2.1710958540240632,True,0.4306109637173773,True,44.1,False,0.6447886891489814,16.0,-0.95,0,True,▃▅▃▄▃▅▃████▅█▄▄▂▁▂▃▂,False,False,False,14,0.9713753016012285,1.0834540712836858,0.9659525889147411,1.0667829612293804,FLAT,True,100,78.0,BUILDING,NONE,,NEUTRAL,B,WAIT,"CMF positive, RS leader",Health Technology,37.6
CEMPRO,1615.0,1609.9,1622.0,1561.7,False,True,True,True,True,True,1.1945528278395723,110.9693955,1.3382877939617215,True,0.312779417218046,True,82.18,True,1.4740674971524919,100.0,3.5,0,True,▁▂▂▄▄▅▄▂▄▂▄▁▃▄▄▅▃▄▂█,False,False,False,13,0.28993610223642174,0.6890655231919678,0.2845133895499343,0.6723944131376625,FLAT,True,99,78.0,BUILDING,NONE,,NEUTRAL,B,WAIT,"Delivery P100, CMF positive, RS leader",Industrial Services,30.2
LODHA,1216.9,1190.0,1225.2,1139.15,False,True,True,True,True,False,1.7998035788488038,772.08946356,2.1376006306526043,True,0.25525712852313215,True,44.12,True,1.068048125105909,30.0,-0.49,0,False,▆▁▄▃▃▆▅▄▆▇█▇▆▄▃▂▄▄▆▆,False,False,False,8,0.3531635716668522,0.3552734157478563,0.3477408589803648,0.338602305693551,UP,True,93,78.0,BUILDING,NONE,,NEUTRAL,B,WAIT,"CMF positive, RS leader",Finance,39.5
HUHTAMAKI,237.44,233.8,240.0,223.7,False,True,True,True,True,True,1.5433094984183282,9.78620832,1.747556138655954,True,0.19314479654459127,True,58.14,False,0.9806617020738279,60.0,0.19,0,True,▇▇█▇▇▇▅▂▄▆▅▄▆▄▅▆▇▇▁▅,False,False,False,15,0.27758945386064027,0.30583512071715324,0.27216674117415285,0.2891640106628479,FLAT,True,91,78.0,BUILDING,NONE,,NEUTRAL,B,WAIT,"CMF positive, RS leader",Process Industries,37.4
ADOR,1384.1,1368.0,1393.8,1341.0,False,True,True,True,True,True,2.0225335061701606,9.80441076,2.1410454351078747,True,0.07539508010154725,True,32.67,False,0.6083912177135515,5.0,-1.86,0,True,▆▅▆███▇▆▆▅▇▇▅▆▅▅▆▅▃▁,False,False,False,18,0.13786583360736593,0.2839517625231911,0.1324431209208785,0.26728065246888577,FLAT,True,90,78.0,BUILDING,NONE,,NEUTRAL,B,WAIT,"CMF positive, RS leader",Producer Manufacturing,31.6
MASTEK,1772.6,1782.3,1799.0,1726.8,False,True,True,False,True,False,2.595132350328655,24.59943376,2.745128856064142,True,0.19294131392767333,True,60.85,True,1.3359386148830368,91.0,1.18,0,True,▃▃▂▃▃▁█▄▃▂▃▂▂▃▃▁▂▃▂▅,False,False,False,3,0.10407972594207404,0.05317568771908987,0.09865701325558662,0.03650457766478454,UP,True,60,78.0,BUILDING,BREAKOUT,,NEUTRAL,B,WAIT,"Delivery P91, CMF positive",Technology Services,41.0
BHAGYANGR,276.0,250.1,285.49,250.1,False,True,True,True,True,True,4.031814094917344,55.9844472,5.6121670223747735,True,0.1649743389507399,True,32.67,False,0.7760832383124289,8.0,-1.71,0,False,▅▅▅██▁▃▃▃▂▅▄▇▆█▇▇▇▂▃,False,False,False,11,0.8778065042862977,0.6453055141579731,0.8723837915998103,0.6286344041036678,UP,True,98,76.0,BUILDING,NONE,,NEUTRAL,B,WAIT,"CMF positive, RS leader",Producer Manufacturing,31.6
KALYANKJIL,574.4,542.0,577.5,541.25,False,True,True,True,True,True,1.5170934937671559,3096.8971296,1.8212366759558172,True,0.5018945719826512,True,13.22,False,0.5241455871857902,2.0,-2.04,0,False,▆▃▃▆▆█▇▄▇▇█▄▂▁▂▁▂▁▁▁,False,False,False,7,0.4977835723598434,0.35296195972205857,0.49236085967335597,0.33629084966775324,UP,True,93,76.0,BUILDING,NONE,,NEUTRAL,B,WAIT,"CMF positive, RS leader",Retail Trade,37.5
