symbol,close,open,high,low,price_down,close_gt_ema20,close_gt_ema50,close_gt_ema200,breakout20,within_15pct_52w_high,volume_ratio,turnover_cr,turnover_ratio,up_day_volume_above_avg,cmf20,cmf_rising,latest_delivery_pct,latest_delivery_above_avg20,delivery_ratio,delivery_percentile,delivery_zscore,consecutive_high_delivery_days,delivery_slope_positive,delivery_sparkline,absorption_day,failed_breakdown_reclaim,failed_breakout,resistance_touches,stock_return_20d,stock_return_50d,rs_raw_20,rs_raw_50,rs_trend,outperform_benchmark_50d,rs_percentile,ics,rating,stage,delivery_tag,regime,action_rank,action,reason,sector,sector_score
SETL,312.35,303.8,312.6,303.65,False,True,True,True,True,True,5.7214313944358155,126.11149991000002,6.085584068552894,True,0.333138235070817,True,80.62,True,1.4446086995475518,100.0,2.76,0,True,▆▃▂▃▄▅▅▁▄▄▅▃▅▅▄▅▆▅▅█,False,False,False,8,0.1044908062234795,0.8488812596187998,0.07984834145496689,0.8031087947836775,FLAT,True,99,90.0,STRONG,BREAKOUT,,GREEN,A,WATCH_FOR_ENTRY,"Delivery P100, CMF positive, RS leader",Health Technology,27.5
GSPCROP,625.0,597.95,625.0,587.55,False,True,True,True,True,True,1.8564340796111176,32.4115,1.979163575599101,True,0.23456220978661468,True,37.27,True,1.5522052392653367,66.0,0.26,1,False,▇▇▃▅▄▅▅▆▃▄▄▄▃▁▆▁▄▅▄█,False,False,False,16,0.12612612612612617,0.3891975994665482,0.10148366135761355,0.3434251346314259,FLAT,True,94,84.0,BUILDING,NONE,DEL37% ▇▇▃▅▄▅▅▆▃▄▄▄▃▁▆▁▄▅▄█ P66 Z+0.3,GREEN,B,WATCH_FOR_ENTRY,"CMF positive, RS leader",Process Industries,33.7
OPTIEMUS,585.7,560.0,595.0,553.2,False,True,True,True,False,True,10.505580268512626,125.90956896000002,10.375903427922307,True,0.09622190266089128,True,18.08,False,0.34701163103143834,0.0,-3.65,0,True,█▆▆▆▆▆▅▅▆▅▆▆▆▆▆▆▇▅▆▁,False,True,False,5,-0.04054386108608399,0.3711810839283627,-0.0651863258545966,0.32540861909324037,FLAT,True,92,82.0,BUILDING,BUILDING,,GREEN,B,WATCH_FOR_ENTRY,"CMF positive, RS leader",Distribution Services,28.6
SUDARSCHEM,1236.1,1228.0,1249.3,1197.6,False,True,True,True,True,False,1.7468745777187882,122.16339216999998,1.9446748066177415,True,0.31767603769616093,True,55.13,True,1.1047874792088337,77.0,0.56,0,True,▂▃█▄▂▃▃▅▃▃▄▃▁▄▃▂▃▃▂▄,False,False,False,10,0.17016140483741182,0.3763500723750137,0.1455189400688992,0.3305776075398914,FLAT,True,93,80.0,BUILDING,NONE,,GREEN,B,WATCH_FOR_ENTRY,"CMF positive, RS leader",Process Industries,33.7
DPABHUSHAN,1533.3,1490.0,1568.3,1490.0,False,True,True,True,True,True,2.0938790174987125,12.37618428,2.2479628162567336,True,0.10947319611667362,False,46.43,True,1.0537902859736723,45.0,0.02,0,True,▁▂▃▃▁▂▂▄▃▄▆▂▄▄▄▄▄▄█▄,False,False,False,5,0.08563741282260073,0.6532427624130679,0.060994948054088116,0.6074702975779456,FLAT,True,98,79.0,BUILDING,NONE,,GREEN,B,WATCH_FOR_ENTRY,"CMF positive, RS leader",Retail Trade,34.4
VENUSREM,1797.5,1749.9,1800.8,1706.8,False,True,True,True,True,True,1.7646673076254629,44.25894375,2.1710958540240632,True,0.4306109637173773,True,44.1,False,0.6447886891489814,16.0,-0.95,0,True,▃▅▃▄▃▅▃████▅█▄▄▂▁▂▃▂,False,False,False,14,0.9713753016012285,1.0834540712836858,0.9467328368327159,1.0376816064485634,FLAT,True,100,78.0,BUILDING,NONE,,GREEN,B,WATCH_FOR_ENTRY,"CMF positive, RS leader",Health Technology,27.5
WELCORP,2409.2,2290.0,2422.0,2266.7,False,True,True,True,True,True,3.5832783294467507,1471.07486624,4.108271917731139,True,0.5899529002937524,True,15.63,False,0.29479163719693324,0.0,-3.51,0,True,▆▆▆▇▆▆▇▅▆▆▇██▇▅▇▆▆▁▂,False,False,False,17,0.5059382422802849,0.7461767050808146,0.4812957775117723,0.7004042402456923,FLAT,True,99,78.0,BUILDING,NONE,,GREEN,B,WATCH_FOR_ENTRY,"CMF positive, RS leader",Producer Manufacturing,35.3
EIMCOELECO,2245.8,2174.0,2274.0,2161.3,False,True,True,True,True,True,1.4402640635727855,14.93412084,1.5851962652124147,True,0.3333763515838655,True,56.06,True,1.08849084995874,67.0,0.48,0,True,▅▅▅▄█▂▃▆█▅▄▅▃▅▂▁▃▃▅▆,False,False,False,6,0.22734725106569043,0.39925233644859826,0.2027047862971778,0.35347987161347594,FLAT,True,94,78.0,BUILDING,NONE,,GREEN,B,WATCH_FOR_ENTRY,"CMF positive, RS leader",Producer Manufacturing,35.3
BALUFORGE,632.2,568.0,638.0,568.0,False,True,True,True,True,True,9.824590752217794,982.4149028400002,12.43764044357815,True,0.3951736517950638,True,14.09,False,0.3309181864086334,0.0,-2.19,0,False,▅▆▆▅▅█▅▄▄▅▄▃▅▂▂▂▄▃▃▁,False,False,False,6,0.4376350198976693,0.40911623760169413,0.41299255512915667,0.3633437727665718,UP,True,94,76.0,BUILDING,NONE,,GREEN,B,WATCH_FOR_ENTRY,"CMF positive, RS leader",Producer Manufacturing,35.3
QUADFUTURE,447.3,410.05,464.8,395.5,False,True,True,True,True,True,37.45739203862137,1067.09113602,43.51527340688814,True,0.4941975841683017,True,6.62,False,0.15597021958345114,2.0,-2.17,0,True,▅▅▆▅▅▆▅▄▅▆▆▅▅▆█▆▆▇▂▁,False,True,False,0,0.23325062034739452,0.1774151092392735,0.2086081555788819,0.1316426444041512,UP,True,78,76.0,BUILDING,NONE,,GREEN,B,WATCH_FOR_ENTRY,CMF positive,Producer Manufacturing,35.3
