symbol,close,open,high,low,price_down,close_gt_ema20,close_gt_ema50,close_gt_ema200,breakout20,within_15pct_52w_high,volume_ratio,turnover_cr,turnover_ratio,up_day_volume_above_avg,cmf20,cmf_rising,latest_delivery_pct,latest_delivery_above_avg20,delivery_ratio,delivery_percentile,delivery_zscore,consecutive_high_delivery_days,delivery_slope_positive,delivery_sparkline,absorption_day,failed_breakdown_reclaim,failed_breakout,resistance_touches,stock_return_20d,stock_return_50d,rs_raw_20,rs_raw_50,rs_trend,outperform_benchmark_50d,rs_percentile,ics,rating,stage,delivery_tag,regime,action_rank,action,reason,sector,sector_score
QPOWER,1489.8,1435.0,1494.0,1425.0,False,True,True,True,False,True,2.3622453396082483,108.55025453999998,2.4793703232886872,True,0.07130405146975939,True,50.39,False,0.9691130086929763,91.0,1.45,0,True,▄▃▂▃▂█▂▂▂▁▂▄▁▁▃▂▃▃▂▂,False,True,False,8,0.11603865458086737,0.2903169928979734,0.1452528362404666,0.2960214493115073,FLAT,True,91,88.0,STRONG,MARKUP,,RED,A,NO_DEPLOY,"Delivery P91, CMF positive, RS leader",Producer Manufacturing,26.9
TBZ,574.85,558.0,574.85,555.1,False,True,True,True,True,True,0.06364614903626083,15.423282985,0.09031146935074139,False,0.4522188171061044,True,62.83,True,1.6181204769630946,97.0,1.63,1,True,▅▂▂▃▂▂▂▂▂▁▂▂██▃▄▃▃▃▅,True,False,False,12,1.3100261201527026,1.482617145324984,1.3392403018123018,1.4883216017385177,FLAT,True,100,86.0,STRONG,MARKUP,DEL63% ▅▂▂▃▂▂▂▂▂▁▂▂██▃▄▃▃▃▅ P97 Z+1.6,RED,A,NO_DEPLOY,"Delivery P97, CMF positive, RS leader",Consumer Durables,23.6
VENUSREM,1797.5,1749.9,1800.8,1706.8,False,True,True,True,True,True,1.7646673076254629,44.25894375,2.1710958540240632,True,0.4306109637173773,True,44.1,False,0.6447886891489814,16.0,-0.95,0,True,▃▅▃▄▃▅▃████▅█▄▄▂▁▂▃▂,False,False,False,14,0.9713753016012285,1.0834540712836858,1.0005894832608278,1.0891585276972195,FLAT,True,100,78.0,BUILDING,NONE,,RED,B,NO_DEPLOY,"CMF positive, RS leader",Health Technology,35.1
PAYTM,1807.5,1745.0,1840.0,1726.8,False,True,True,True,True,True,2.4065257540330136,1675.4501955,2.6191649305410043,True,0.24596455635222741,True,44.27,False,0.9949097119998204,65.0,0.32,0,True,▆█▇▂█▇▂▄▄▆▄▄▄▇▄▁▂▂▁▄,False,False,False,7,0.1275733000623831,0.47985917799246747,0.1567874817219823,0.48556363440600137,FLAT,True,97,78.0,BUILDING,NONE,,RED,B,NO_DEPLOY,"CMF positive, RS leader",Finance,30.6
FILATEX,90.35,87.99,91.9,85.56,False,True,True,True,True,True,1.7529443821032586,69.909947835,1.9140674481913431,True,0.24200702620351786,True,32.01,False,0.7018736364334032,8.0,-1.39,0,True,▇▅▆▆▅▆██▇▆▅▆▆▅█▅▁▁▄▄,False,False,False,4,0.10845295055821347,0.4796921061251227,0.13766713221781268,0.4853965625386566,FLAT,True,97,78.0,BUILDING,NONE,,RED,B,NO_DEPLOY,"CMF positive, RS leader",Process Industries,25.4
KROSS,242.05,225.81,243.8,224.85,False,True,True,True,True,True,1.9100399502130312,42.194034975,2.042028648573486,True,0.2182548707168823,True,37.03,False,0.8261844468490982,40.0,-0.19,0,True,▅█▆▆▅▅▅▅▇▇▆▇█▇▆▁▄▄▅▄,False,False,False,9,0.15064651074348734,0.3265921297818699,0.17986069240308655,0.3322965861954038,FLAT,True,93,78.0,BUILDING,NONE,,RED,B,NO_DEPLOY,"CMF positive, RS leader",Producer Manufacturing,26.9
MACPOWER,1921.6,1889.6,2010.0,1831.0,False,True,True,True,False,True,2.084198405747489,18.01711376,2.0970489205899514,True,0.018462889389282033,True,48.08,False,0.9307007355787843,34.0,-0.29,0,True,▄▄▅▁█▄▃▂▃▃▄▄▄▃▃▅▅▅▁▃,False,True,False,3,-0.01248779485071183,0.4002769073817678,0.016726386808887383,0.4059813637953017,FLAT,True,95,77.0,BUILDING,BUILDING,,RED,B,NO_DEPLOY,"CMF positive, RS leader",Producer Manufacturing,26.9
TI,543.85,523.0,551.0,520.1,False,True,True,True,False,True,2.26620967888567,70.834776565,2.2297980029951967,True,-0.11758513766321389,True,67.71,True,1.3630187311908044,99.0,2.48,0,True,▄▄▃▁▂▃▃▃▃▂▅▃▄▅█▃▇▇▁█,False,True,False,3,-0.06627178298566405,0.21666666666666679,-0.03705760132606484,0.22237112308020068,FLAT,True,86,76.0,BUILDING,SEED,,RED,B,NO_DEPLOY,Delivery P99,Consumer Non-Durables,29.7
SONACOMS,777.9,762.0,791.25,759.05,False,False,True,True,False,True,2.0362520734957585,240.63239661,1.9771867624553432,True,0.050697876764014015,True,51.01,True,1.0599700773003073,62.0,0.27,0,True,▄▂▇▇▆▅▅▅▅▆█▆▆▅▅▁▆▆▇▇,False,True,False,5,-0.05353449324735371,0.1597465523667536,-0.024320311587754495,0.1654510087802875,FLAT,True,81,76.0,BUILDING,BUILDING,,RED,B,NO_DEPLOY,CMF positive,Producer Manufacturing,26.9
HEG,728.25,709.0,744.9,695.8,False,True,True,True,False,True,1.5305678333689678,186.50555325,1.559009930400783,True,0.06070578111905269,True,40.65,True,1.1074634591546226,75.0,0.68,0,False,▆▄▄▆▃▅▁▇▄▃▄▄▃▄▆▆▁██▆,False,False,False,10,0.08048961424332335,0.4003461205653305,0.10970379590292256,0.4060505769788644,FLAT,True,95,74.0,BUILDING,NONE,,RED,B,NO_DEPLOY,"CMF positive, RS leader",Electronic Technology,30.3
