symbol,close,open,high,low,price_down,close_gt_ema20,close_gt_ema50,close_gt_ema200,breakout20,within_15pct_52w_high,volume_ratio,turnover_cr,turnover_ratio,up_day_volume_above_avg,cmf20,cmf_rising,latest_delivery_pct,latest_delivery_above_avg20,delivery_ratio,delivery_percentile,delivery_zscore,consecutive_high_delivery_days,delivery_slope_positive,delivery_sparkline,absorption_day,failed_breakdown_reclaim,failed_breakout,resistance_touches,stock_return_20d,stock_return_50d,rs_raw_20,rs_raw_50,rs_trend,outperform_benchmark_50d,rs_percentile,ics,rating,stage,delivery_tag,regime,action_rank,action,reason,sector,sector_score
RUBICON,1655.1,1599.0,1684.1,1596.3,False,True,True,True,True,True,2.416990920049999,93.54641750999998,2.649507336525018,True,0.1339171946503496,True,49.77,True,1.1411604205119974,68.0,0.47,0,True,▅▇▆▆▆█▁▂▆▅▅▆▅▆▅▄▅▂▄▆,False,False,False,9,0.11006036217303827,0.3715919449738956,0.09070611675988616,0.30874313320809077,FLAT,True,92,84.0,BUILDING,NONE,,NEUTRAL,B,WAIT,"CMF positive, RS leader",Health Technology,34.8
DIVGIITTS,1076.4,1069.65,1082.25,1056.6,False,True,True,True,True,True,2.987463903644715,17.004429,3.268661125066972,True,0.10708039729452565,True,50.15,True,1.1105206049735379,37.0,-0.31,0,True,▁▄▆▂▄▄▂▁▂▂▇▅▆▇▄█▅▃▆▆,False,False,False,3,0.1332912192040432,0.36348090442713277,0.11393697379089107,0.30063209266132795,FLAT,True,92,84.0,BUILDING,NONE,,NEUTRAL,B,WAIT,"CMF positive, RS leader",Producer Manufacturing,33.9
UEL,273.12,284.2,284.2,257.14,False,True,True,True,True,True,3.8426583557713374,3.7126567200000005,5.715665847851029,True,0.7612722554567006,False,75.94,True,1.2457962170054298,81.0,0.8,0,True,▂▅▅▄▅▄▅▇▂▅▄▄▁▁▃▅██▅▆,False,False,False,7,1.1444723618090453,0.9522516082916368,1.1251181163958932,0.889402796525832,UP,True,99,79.0,BUILDING,NONE,,NEUTRAL,B,WAIT,"CMF positive, RS leader",Utilities,34.3
SETL,297.3,285.0,297.9,281.8,False,True,True,True,True,True,3.99950012616389,64.65314721,4.256329241984118,True,0.11020286144002724,True,60.27,True,1.125133010995576,78.0,0.74,0,True,▄▄▆▅▄▅▅█▅▇▄▃▃▅▅▆▁▄▅▆,False,False,False,1,0.08563081979185672,1.127979385870732,0.0662765743787046,1.0651305741049273,FLAT,True,100,78.0,BUILDING,NONE,,NEUTRAL,B,WAIT,"CMF positive, RS leader",Health Technology,34.8
VENUSREM,1797.5,1749.9,1800.8,1706.8,False,True,True,True,True,True,1.7646673076254629,44.25894375,2.1710958540240632,True,0.4306109637173773,True,44.1,False,0.6447886891489814,16.0,-0.95,0,True,▃▅▃▄▃▅▃████▅█▄▄▂▁▂▃▂,False,False,False,14,0.9713753016012285,1.0834540712836858,0.9520210561880764,1.020605259517881,FLAT,True,99,78.0,BUILDING,NONE,,NEUTRAL,B,WAIT,"CMF positive, RS leader",Health Technology,34.8
AKUMS,760.95,732.0,769.45,728.35,False,True,True,True,True,True,3.5851694572375767,87.31992564000001,3.902305099910206,True,0.1667001143891904,True,31.78,False,0.5980597871599688,3.0,-2.14,0,True,▅▄▅▅▅▆▆▃▄▄▇█▄▅▅▆▆▅▁▂,False,False,False,7,0.10772254166969941,0.43237647058823536,0.0883682962565473,0.36952765882243055,FLAT,True,94,78.0,BUILDING,NONE,,NEUTRAL,B,WAIT,"CMF positive, RS leader",Health Technology,34.8
POLYMED,1863.9,1790.0,1897.0,1790.0,False,True,True,True,True,True,8.048751244667047,190.81527138,8.722463927815244,True,0.11921796153162809,True,38.12,False,0.8019269808879679,20.0,-0.69,0,True,▇▃▄▄▄█▄▃▂▄▄▆▅▅▄▄▅▁▃▃,False,False,False,9,0.11986301369863006,0.41054941728469796,0.10050876828547795,0.34770060551889315,FLAT,True,93,78.0,BUILDING,NONE,,NEUTRAL,B,WAIT,"CMF positive, RS leader",Health Technology,34.8
NAUKRI,1360.0,1297.0,1391.0,1291.1,False,True,True,True,True,True,5.230170079187008,1352.914808,5.810101359562264,True,0.11841084127307304,True,38.07,False,0.698916834955021,2.0,-2.13,0,True,▄▄▇█▆▆▃▄▅▂▅▆▆▅▅▅▆▄▁▁,False,False,False,11,0.14482932783366298,0.33897804469823756,0.12547508242051086,0.27612923293243274,FLAT,True,90,78.0,BUILDING,NONE,,NEUTRAL,B,WAIT,"CMF positive, RS leader",Technology Services,40.4
INNOVACAP,1018.9,976.35,1029.0,970.0,False,True,True,True,True,True,5.032551603356419,17.04018549,5.289724630889885,True,0.06847493035498432,True,42.27,False,0.7355525780012878,16.0,-0.78,0,True,▁▃▃█▅▇▄▇▆▆▇▇▇▆▂▅▃▆▇▁,False,True,False,3,0.02551456896985549,0.1814703153988868,0.006160323556703373,0.11862150363308199,FLAT,True,76,78.0,BUILDING,NONE,,NEUTRAL,B,WAIT,CMF positive,Health Technology,34.8
UNICHEMLAB,573.8,510.05,600.0,501.25,False,True,True,True,False,True,26.8227872814547,182.89209391999998,27.668563532290715,True,0.17197549684728497,True,12.13,False,0.30694096510539237,2.0,-2.54,0,True,▄▃▄▃▄▆▅▅▃▇▄██▆▇█▅█▆▁,False,True,False,0,-0.012987012987013102,0.5724856124965745,-0.03234125840016522,0.5096368007307697,FLAT,True,97,76.0,BUILDING,BUILDING,,NEUTRAL,B,WAIT,"CMF positive, RS leader",Health Technology,34.8
