symbol,close,open,high,low,price_down,close_gt_ema20,close_gt_ema50,close_gt_ema200,breakout20,within_15pct_52w_high,volume_ratio,turnover_cr,turnover_ratio,up_day_volume_above_avg,cmf20,cmf_rising,latest_delivery_pct,latest_delivery_above_avg20,delivery_ratio,delivery_percentile,delivery_zscore,consecutive_high_delivery_days,delivery_slope_positive,delivery_sparkline,absorption_day,failed_breakdown_reclaim,failed_breakout,resistance_touches,stock_return_20d,stock_return_50d,rs_raw_20,rs_raw_50,rs_trend,outperform_benchmark_50d,rs_percentile,ics,rating,stage,delivery_tag,regime,action_rank,action,reason,sector,sector_score
AKUMS,697.45,672.0,703.0,665.85,False,True,True,True,True,True,2.6347979448793795,44.386903665000006,2.684018371695984,True,0.06624797856030219,False,56.13,True,1.032522718075126,67.0,0.37,0,True,▃▂▃▃▃▄▃▄▅▁▂▂▆█▂▃▄▄▅▄,False,True,False,5,-0.006410713013747404,0.3297426120114395,-0.016489869552424485,0.2795229038345908,FLAT,True,91,87.0,STRONG,MARKUP,,GREEN,A,WATCH_FOR_ENTRY,"CMF positive, RS leader",Health Technology,33.0
UEL,257.79,257.79,257.79,257.79,False,True,True,True,True,True,0.6342320102014422,0.540430956,0.9320153044885767,False,0.851323174988414,False,98.48,True,1.6749723615953738,90.0,1.96,2,True,▃▄▂▅▅▄▅▄▅▇▂▅▄▄▁▁▃▅██,True,False,False,5,1.0081794811871934,0.8519396551724141,0.9981003246485163,0.8017199469955654,UP,True,99,81.0,BUILDING,NONE,DEL98% ▃▄▂▅▅▄▅▄▅▇▂▅▄▄▁▁▃▅██ P90 Z+2.0 2D,GREEN,B,WATCH_FOR_ENTRY,"Delivery P90, 2D high delivery, CMF positive, RS leader",Utilities,35.4
UFBL,807.6,824.95,829.0,785.0,False,True,True,True,True,True,1.9849522334517418,26.280030840000002,2.2210379440093067,True,0.2988029097423003,False,65.25,True,1.1016376836062807,75.0,0.68,0,True,▂▁▁▂▃▁▃▄▂▂▃▆▅▃▃▂▂█▃▄,False,False,False,3,0.06853664990738295,0.637469586374696,0.05845749336870587,0.5872498781978472,FLAT,True,98,79.0,BUILDING,NONE,,GREEN,B,WATCH_FOR_ENTRY,"CMF positive, RS leader",Consumer Services,35.0
VENUSREM,1797.5,1749.9,1800.8,1706.8,False,True,True,True,True,True,1.7646673076254629,44.25894375,2.1710958540240632,True,0.4306109637173773,True,44.1,False,0.6447886891489814,16.0,-0.95,0,True,▃▅▃▄▃▅▃████▅█▄▄▂▁▂▃▂,False,False,False,14,0.9713753016012285,1.0834540712836858,0.9612961450625515,1.033234363106837,FLAT,True,100,78.0,BUILDING,NONE,,GREEN,B,WATCH_FOR_ENTRY,"CMF positive, RS leader",Health Technology,33.0
MACPOWER,1681.1,1570.0,1708.0,1561.0,False,True,True,True,True,True,3.6881589417147405,24.934579529999997,4.290540554890524,True,0.2626351534296554,True,32.68,False,0.6627391731984059,5.0,-1.78,0,True,▇▃▅▅▇▇▅█▇█▆▇▃▁▃▅▆▆▇▂,False,False,False,5,0.22555952467740759,0.7334501959166839,0.2154803681387305,0.6832304877398352,FLAT,True,99,78.0,BUILDING,NONE,,GREEN,B,WATCH_FOR_ENTRY,"CMF positive, RS leader",Producer Manufacturing,37.9
UNIMECH,1446.7,1336.5,1459.9,1333.0,False,True,True,True,True,True,2.964598607417327,91.2115416,3.3246997336088397,True,0.10044514298609133,True,33.34,False,0.7073150033944332,8.0,-1.39,0,True,█▄▅▂▆▄▅▇▆▄▇▆▆█▅▅▁▆▇▂,False,False,False,8,0.22084388185654014,0.5406815761448349,0.21076472531786306,0.4904618679679862,FLAT,True,97,78.0,BUILDING,NONE,,GREEN,B,WATCH_FOR_ENTRY,"CMF positive, RS leader",Producer Manufacturing,37.9
PGIL,2464.1,2235.0,2539.6,2231.0,False,True,True,True,True,True,19.822417985054198,546.0347036,23.345886586070115,True,0.4269846422709174,True,10.39,False,0.24606858658582795,0.0,-2.89,0,True,▅▅▆▄▄▅▇▆█▆▇█▅▆▆▆▇█▃▁,False,False,False,7,0.23328328328328318,0.49023283943150897,0.2232041267446061,0.44001313125466024,FLAT,True,96,78.0,BUILDING,NONE,,GREEN,B,WATCH_FOR_ENTRY,"CMF positive, RS leader",Consumer Non-Durables,39.6
STYL,407.75,388.35,410.85,382.25,False,True,True,True,True,True,1.9375285100913802,21.12055295,2.0637941934169826,True,0.2616762723830593,True,47.63,True,1.0220372079050706,23.0,-0.66,0,False,█▅▅▇█▄▃▃▆▃▅▅▅▁▃▇▇▆▆▅,False,False,False,7,0.12950138504155118,0.5193576033088645,0.1194222285028741,0.46913789513201576,FLAT,True,96,78.0,BUILDING,NONE,,GREEN,B,WATCH_FOR_ENTRY,"CMF positive, RS leader",Technology Services,38.0
VARROC,811.2,720.0,836.3,713.45,False,True,True,True,True,True,66.58910569255379,1232.2231022400001,77.97811885054978,True,0.47633935765873686,True,5.8,False,0.12117919896370892,0.0,-4.31,0,True,▅▅▄▄▅▅▅▅▅█▅▄▄▅▄▄▄▄▃▁,False,False,False,15,0.22639655302743966,0.43473646975592506,0.21631739648876258,0.3845167615790763,FLAT,True,95,78.0,BUILDING,NONE,,GREEN,B,WATCH_FOR_ENTRY,"CMF positive, RS leader",Producer Manufacturing,37.9
EMIL,165.83,151.0,172.0,143.99,False,True,True,True,True,True,17.792793291050852,850.9236779960002,21.27442871807107,True,0.24234377281202002,True,24.65,False,0.491731333160446,6.0,-1.71,0,True,▆▅▃▆█▄▄▄▆▆█▅▆▆▇▇▇▂▁▁,False,False,False,3,0.23422149449240837,0.45464912280701775,0.22414233795373129,0.404429414630169,FLAT,True,95,78.0,BUILDING,NONE,,GREEN,B,WATCH_FOR_ENTRY,"CMF positive, RS leader",Retail Trade,39.8
