symbol,close,open,high,low,price_down,close_gt_ema20,close_gt_ema50,close_gt_ema200,breakout20,within_15pct_52w_high,volume_ratio,turnover_cr,turnover_ratio,up_day_volume_above_avg,cmf20,cmf_rising,latest_delivery_pct,latest_delivery_above_avg20,delivery_ratio,delivery_percentile,delivery_zscore,consecutive_high_delivery_days,delivery_slope_positive,delivery_sparkline,absorption_day,failed_breakdown_reclaim,failed_breakout,resistance_touches,stock_return_20d,stock_return_50d,rs_raw_20,rs_raw_50,rs_trend,outperform_benchmark_50d,rs_percentile,ics,rating,stage,delivery_tag,regime,action_rank,action,reason,sector,sector_score
IRISDOREME,57.93,57.61,58.18,56.66,False,True,True,True,False,True,1.7145872074802633,14.962542738,1.760101110396885,True,0.18905338475128092,True,71.89,True,1.7818371090070888,98.0,2.34,1,True,▄▇▃▄▇▆█▁▁▄▁▅▃▁▂▄▃▁▁█,False,False,False,15,0.167237557928672,0.5836522689994532,0.14237633939546246,0.5500807177523872,FLAT,True,97,92.0,STRONG,MARKUP,DEL72% ▄▇▃▄▇▆█▁▁▄▁▅▃▁▂▄▃▁▁█ P98 Z+2.3,GREEN,A,WATCH_FOR_ENTRY,"Delivery P98, CMF positive, RS leader",Consumer Non-Durables,32.9
LAURUSLABS,1866.2,1808.0,1869.4,1796.5,False,True,True,True,True,True,1.5458431240070636,662.58889802,1.6281846077234632,True,0.2657792654085663,True,64.84,True,1.1561229584195136,93.0,1.6,0,True,▂▁▄▄▆▆▂▃▂▃▂▂▅▄▄▅█▂▅▅,False,False,False,14,0.189950902250845,0.34181765890135174,0.16508968371763544,0.30824610765428573,FLAT,True,93,90.0,STRONG,BREAKOUT,,GREEN,A,WATCH_FOR_ENTRY,"Delivery P93, CMF positive, RS leader",Health Technology,28.3
ABSLAMC,1046.5,1033.6,1054.9,1029.0,False,True,True,True,True,True,2.076792211685714,39.5453513,2.1399941291583295,True,0.14611503248216792,True,59.02,True,1.0382984712277676,74.0,0.52,0,True,▅█▅▁▄▄▇▅▇▃▂▂▂▂▄▂▂▃▂▄,False,True,False,0,0.037371134020618646,-0.10333304772513063,0.012509915487409096,-0.13690459897219664,UP,False,16,79.0,BUILDING,NONE,,GREEN,B,WATCH_FOR_ENTRY,CMF positive,Technology Services,33.3
VENUSREM,1797.5,1749.9,1800.8,1706.8,False,True,True,True,True,True,1.7646673076254629,44.25894375,2.1710958540240632,True,0.4306109637173773,True,44.1,False,0.6447886891489814,16.0,-0.95,0,True,▃▅▃▄▃▅▃████▅█▄▄▂▁▂▃▂,False,False,False,14,0.9713753016012285,1.0834540712836858,0.946514083068019,1.0498825200366197,FLAT,True,99,78.0,BUILDING,NONE,,GREEN,B,WATCH_FOR_ENTRY,"CMF positive, RS leader",Health Technology,28.3
IOLCP,193.07,187.7,195.64,184.21,False,True,True,True,True,True,2.579056127937566,200.006116978,2.956027825429302,True,0.183411131168877,True,27.65,False,0.6651031330807624,10.0,-1.26,0,True,▇█▆▅▇▆▁▄▆▆▄▆█▇▆▃▅▄▂▂,False,False,False,3,0.3347390252333218,0.5048324240062352,0.3098778067001122,0.47126087275916917,FLAT,True,96,78.0,BUILDING,NONE,,GREEN,B,WATCH_FOR_ENTRY,"CMF positive, RS leader",Process Industries,32.6
MEDANTA,1508.9,1466.2,1544.0,1455.2,False,True,True,True,True,True,4.294372676374901,167.42362086000003,4.519983954396968,True,0.14933757163348535,True,34.9,False,0.5992445054945055,0.0,-2.22,0,True,▃▃▅▅▇█▄▃▅▅▇▄▇▄▄█▇▅▃▁,False,True,False,7,0.06530641061846931,0.1992529009696391,0.04044519208525976,0.1656813497225731,FLAT,True,83,78.0,BUILDING,NONE,,GREEN,B,WATCH_FOR_ENTRY,CMF positive,Health Services,26.4
BHARATFORG,2050.0,2006.0,2050.0,2006.0,False,False,False,True,False,True,1.8267887990857212,300.386705,1.7658448957532373,True,0.3150497251466651,True,62.04,True,1.1764594335776388,92.0,1.44,0,True,▆▅▇▅▅▅▁▄▇▇▇▇▇█▆▄█▇▆█,False,True,False,6,-0.047220672987544066,0.055123784034175616,-0.07208189152075362,0.021552232787109604,FLAT,True,57,78.0,BUILDING,BUILDING,,GREEN,B,WATCH_FOR_ENTRY,"Delivery P92, CMF positive",Producer Manufacturing,33.9
PVP,62.12,58.9,62.12,57.51,False,True,True,True,True,True,2.2428064207899348,40.867604992,3.3382406607133923,True,0.3364013814388071,True,36.26,False,0.8010250292707711,17.0,-0.92,0,False,▇█▃█▂▁▂▄▅▅▆▄▅▄▄▃▅▃▄▃,False,False,False,12,1.2746246796045404,1.0123096857790732,1.2497634610713309,0.9787381345320072,UP,True,99,76.0,BUILDING,NONE,,GREEN,B,WATCH_FOR_ENTRY,"CMF positive, RS leader",Technology Services,33.3
IMAGICAA,60.21,50.1,60.21,50.05,False,True,True,True,True,True,39.312589630781595,206.175808485,48.20480477112919,True,0.6854761802138355,True,27.06,False,0.5058227564162476,0.0,-2.65,0,False,▆▆▅▆▆▄▅▆▅▃▄▇█▁▅▃▄▆█▁,False,False,False,4,0.3235876016706969,0.31119337979094075,0.29872638313748734,0.27762182854387474,UP,True,91,76.0,BUILDING,NONE,,GREEN,B,WATCH_FOR_ENTRY,"CMF positive, RS leader",Consumer Services,35.8
CANHLIFE,156.89,154.0,159.9,152.31,False,True,True,True,True,True,6.739779547425904,61.891347831999994,6.990767220570552,True,0.10910863841893631,True,63.8,True,1.2214734262521059,83.0,0.93,0,True,▁█▂▅▆▃▂█▂▆▁▄▄▂▂▅▇▃▇▇,False,False,False,4,0.06597363772251641,0.13024998198977,0.04111241918930686,0.09667843074270399,FLAT,True,73,76.0,BUILDING,NONE,,GREEN,B,WATCH_FOR_ENTRY,CMF positive,Finance,33.7
