symbol,close,open,high,low,price_down,close_gt_ema20,close_gt_ema50,close_gt_ema200,breakout20,within_15pct_52w_high,volume_ratio,turnover_cr,turnover_ratio,up_day_volume_above_avg,cmf20,cmf_rising,latest_delivery_pct,latest_delivery_above_avg20,delivery_ratio,delivery_percentile,delivery_zscore,consecutive_high_delivery_days,delivery_slope_positive,delivery_sparkline,absorption_day,failed_breakdown_reclaim,failed_breakout,resistance_touches,stock_return_20d,stock_return_50d,rs_raw_20,rs_raw_50,rs_trend,outperform_benchmark_50d,rs_percentile,ics,rating,stage,delivery_tag,regime,action_rank,action,reason,sector,sector_score
VENUSREM,1797.5,1749.9,1800.8,1706.8,False,True,True,True,True,True,1.7646673076254629,44.25894375,2.1710958540240632,True,0.4306109637173773,True,44.1,False,0.6447886891489814,16.0,-0.95,0,True,▃▅▃▄▃▅▃████▅█▄▄▂▁▂▃▂,False,False,False,14,0.9713753016012285,1.0834540712836858,0.9879176477835858,1.0820931002532632,FLAT,True,100,78.0,BUILDING,NONE,,GREEN,B,WATCH_FOR_ENTRY,"CMF positive, RS leader",Health Technology,35.1
PAYTM,1807.5,1745.0,1840.0,1726.8,False,True,True,True,True,True,2.4065257540330136,1675.4501955,2.6191649305410043,True,0.24596455635222741,True,35.19,False,0.7919343767933296,23.0,-0.68,0,True,▁▃▇█▇▃█▇▃▅▄▆▅▅▄█▅▂▃▃,False,False,False,7,0.1275733000623831,0.47985917799246747,0.14411564624474038,0.4784982069620449,FLAT,True,96,78.0,BUILDING,NONE,,GREEN,B,WATCH_FOR_ENTRY,"CMF positive, RS leader",Finance,32.1
TAALTECH,5408.0,5190.0,5550.0,5180.0,False,True,True,True,True,True,5.522582299580088,23.2933376,6.376346842137966,True,0.27728674087067845,True,34.15,False,0.5216687289002948,3.0,-2.46,0,True,▆▇█▅▄▆▅▆▅▇▆▄▄▅▆▇▂▄▁▁,False,False,False,9,0.2606354460476936,0.3520000000000001,0.2771777922300509,0.35063902896957755,FLAT,True,93,78.0,BUILDING,NONE,,GREEN,B,WATCH_FOR_ENTRY,"CMF positive, RS leader",Transportation,33.3
HEG,728.25,709.0,744.9,695.8,False,True,True,True,False,True,1.5305678333689678,186.50555325,1.559009930400783,True,0.06070578111905269,True,40.65,True,1.1074634591546226,75.0,0.68,0,False,▆▄▄▆▃▅▁▇▄▃▄▄▃▄▆▆▁██▆,False,False,False,10,0.08048961424332335,0.4003461205653305,0.09703196042568063,0.39898514953490793,FLAT,True,94,74.0,BUILDING,NONE,,GREEN,B,WATCH_FOR_ENTRY,"CMF positive, RS leader",Electronic Technology,34.1
SIGMAADV,763.65,730.95,763.65,730.95,False,True,True,True,True,True,1.7437673274959988,71.98256538,2.3807896635157135,True,0.08891886335422795,True,58.91,False,0.9522731865023237,34.0,-0.49,0,False,▃▂▂▁▁▅▂▂▂▂▂▄▄█▃▁▃█▄▃,False,False,False,13,0.7909240150093808,2.8941866394696585,0.8074663611917381,2.8928256684392357,FLAT,True,100,72.0,BUILDING,NONE,,GREEN,B,WATCH_FOR_ENTRY,"CMF positive, RS leader",Technology Services,25.2
ELANTAS,14600.0,13397.0,14769.0,13162.0,False,True,True,True,True,True,6.291179596174282,35.00496,7.3703012880703165,True,0.3031933923754918,True,14.55,False,0.3680422932449695,2.0,-1.83,0,False,▃▃▃▃▅▆▇▆█▄▅▃▆▆▂▄▄▄▁▁,False,False,False,3,0.2341504649196957,0.4458308575955634,0.250692811102053,0.44446988656514086,FLAT,True,95,72.0,BUILDING,NONE,,GREEN,B,WATCH_FOR_ENTRY,"CMF positive, RS leader",Process Industries,28.6
ADANIPORTS,1765.2,1719.0,1785.9,1706.0,False,True,True,True,True,True,2.450017499434721,962.1690378,2.5931064712352945,True,0.08538338661104983,True,61.38,True,1.0360367963541226,87.0,1.22,0,True,▂▅▆▅▄▂▅▄▅█▁▂▂▄▄▅▃▅▄▄,False,False,False,0,0.06018018018018023,-0.04490855967968832,0.07672252636253751,-0.04626953071011086,UP,False,41,71.0,BUILDING,NONE,,GREEN,B,WATCH_FOR_ENTRY,CMF positive,Transportation,33.3
MAXHEALTH,1037.5,992.7,1040.4,992.2,False,True,True,False,False,True,2.4430145380732196,476.31075125,2.514645667084667,True,0.2558929320768665,True,58.79,True,1.052970939864774,50.0,0.0,0,True,▂▇▅▃▅▄▄▆█▇▁▄▃▅▄▇▁▆▅▅,False,True,False,0,-0.016587677725118488,-0.09782608695652173,-4.5331542761206656e-05,-0.09918705798694427,UP,False,26,71.0,BUILDING,BUILDING,,GREEN,B,WATCH_FOR_ENTRY,CMF positive,Health Services,36.8
CORONA,2228.0,2214.2,2250.8,2181.5,False,True,True,True,True,True,2.898844254818427,30.5175844,2.9761684919655518,True,0.2794437013721112,True,45.4,False,0.88358650487043,49.0,-0.03,0,True,▆▇▄▅▄▆▅▅▄▆█▃▅▃▅▅▁▃▄▄,False,False,False,7,0.046992481203007586,0.09215686274509793,0.06353482738536487,0.09079589171467539,FLAT,True,72,70.0,BUILDING,NONE,,GREEN,B,WATCH_FOR_ENTRY,CMF positive,Health Technology,35.1
INVPRECQ,960.0,942.8,999.0,889.0,False,True,True,True,True,True,2.31796391669096,2.748,2.5249461237151496,True,0.2792263726426544,False,55.27,False,0.784695108965713,23.0,-0.74,0,True,▁▇██▄▇▅▅▆▆▅█▇▅▇▇▄▂▂▃,False,False,False,4,0.1578122173310017,0.5192277259059979,0.17435456351335898,0.5178667548755753,FLAT,True,97,69.0,WATCH,NONE,,GREEN,C,WATCHLIST,"CMF positive, RS leader",Producer Manufacturing,31.8
