symbol,close,open,high,low,price_down,close_gt_ema20,close_gt_ema50,close_gt_ema200,breakout20,within_15pct_52w_high,volume_ratio,turnover_cr,turnover_ratio,up_day_volume_above_avg,cmf20,cmf_rising,latest_delivery_pct,latest_delivery_above_avg20,delivery_ratio,delivery_percentile,delivery_zscore,consecutive_high_delivery_days,delivery_slope_positive,delivery_sparkline,absorption_day,failed_breakdown_reclaim,failed_breakout,resistance_touches,stock_return_20d,stock_return_50d,rs_raw_20,rs_raw_50,rs_trend,outperform_benchmark_50d,rs_percentile,ics,rating,stage,delivery_tag,regime,action_rank,action,reason,sector,sector_score
BLUEJET,626.25,618.0,629.05,611.0,False,True,True,True,True,False,2.177720345696041,132.81021525,2.289763378541286,True,0.23634546079427465,True,62.29,True,1.3678685932627697,92.0,1.25,0,True,▅▂▄▅▁▄▅▆▅▄▅▇▅▆▆▆▆▇▆█,False,False,False,5,0.1263489208633093,0.4199070400181384,0.12051310067478194,0.3783843534897744,FLAT,True,94,86.0,STRONG,BREAKOUT,,GREEN,A,WATCH_FOR_ENTRY,"Delivery P92, CMF positive, RS leader",Health Technology,27.5
LODHA,1311.0,1233.2,1316.4,1228.25,False,True,True,True,True,True,3.611276849055099,1684.5698433,4.19786889928603,True,0.4330172116504713,True,57.0,True,1.3331774061513273,73.0,0.67,0,True,▇▆▅▄▃▂▄▄▆▅█▆█▇▅▁▂▃▅█,False,False,False,12,0.383641160949868,0.46940147948890365,0.37780534076134065,0.42787879296053966,FLAT,True,96,84.0,BUILDING,NONE,,GREEN,B,WATCH_FOR_ENTRY,"CMF positive, RS leader",Finance,29.6
DREDGECORP,1139.4,1123.0,1145.0,1110.6,False,True,True,True,True,True,2.14041398165736,25.35096636,2.314922337226654,True,0.15299949450850472,True,53.36,True,1.2942974264438354,92.0,1.52,0,True,▅▄▂▅▆▅▇▃▄▆▂▃▆▃▁▆▆█▇█,False,False,False,0,0.05744779582366588,0.07011035454332015,0.05161197563513853,0.028587668014956158,UP,True,55,80.0,BUILDING,BREAKOUT,,GREEN,B,WATCH_FOR_ENTRY,"Delivery P92, CMF positive",Transportation,39.4
ARE&M,910.45,918.0,918.0,903.5,False,True,True,True,False,True,1.893852179540089,145.124728505,1.9407333579391992,True,0.008028527494626724,True,75.74,True,1.7155930053456552,100.0,2.53,1,True,▃▄▁▁▄▃▄▃▃▂▂▂▁▄▄▄▂▃▁█,False,False,False,9,0.06466701748231318,0.10942545543167004,0.05883119729378583,0.06790276890330604,FLAT,True,64,79.0,BUILDING,BUILDING,DEL76% ▃▄▁▁▄▃▄▃▃▂▂▂▁▄▄▄▂▃▁█ P100 Z+2.5,GREEN,B,WATCH_FOR_ENTRY,"Delivery P100, CMF positive",Producer Manufacturing,29.6
VENUSREM,1797.5,1749.9,1800.8,1706.8,False,True,True,True,True,True,1.7646673076254629,44.25894375,2.1710958540240632,True,0.4306109637173773,True,44.1,False,0.6447886891489814,16.0,-0.95,0,True,▃▅▃▄▃▅▃████▅█▄▄▂▁▂▃▂,False,False,False,14,0.9713753016012285,1.0834540712836858,0.9655394814127012,1.0419313847553218,FLAT,True,100,78.0,BUILDING,NONE,,GREEN,B,WATCH_FOR_ENTRY,"CMF positive, RS leader",Health Technology,27.5
YASHO,3858.7,3258.9,3858.7,3225.0,False,True,True,True,True,True,14.197257068573286,105.35447196999999,18.007790146673404,True,0.4244300818446001,True,30.05,False,0.5982242395285874,4.0,-1.78,0,True,▆▄██▅▂▆▆▆▇▄▅▆▄▆▃▃▃▄▁,False,False,False,8,0.29795822261091853,0.9056249691342781,0.2921224024223912,0.8641022826059142,FLAT,True,99,78.0,BUILDING,NONE,,GREEN,B,WATCH_FOR_ENTRY,"CMF positive, RS leader",Consumer Non-Durables,32.0
QUESS,332.55,313.4,347.35,313.4,False,True,True,True,True,True,37.35205070429505,577.3145816699999,41.538347173604016,True,0.0710239053887252,True,9.84,False,0.21787505397057358,0.0,-3.63,0,True,▇▆▇▄▅▆▅▃▆▅█▇▆▇▆▅▄▆▃▁,False,False,False,13,0.14337287261474985,0.6402781888132583,0.1375370524262225,0.5987555022848943,FLAT,True,98,78.0,BUILDING,NONE,,GREEN,B,WATCH_FOR_ENTRY,"CMF positive, RS leader",Commercial Services,35.1
NELCO,1015.65,935.0,1024.6,935.0,False,True,True,True,True,True,8.252317334287692,204.451868475,9.157941562365854,True,0.15089575949202294,True,22.64,False,0.6758511575145156,6.0,-1.5,0,True,█▆▃▇▃▅▇▇▂▁▅▇▄▅▃▂▆▅▄▁,False,False,False,6,0.09262546393416171,0.5274080757951725,0.08678964374563436,0.48588538926680847,FLAT,True,97,78.0,BUILDING,NONE,,GREEN,B,WATCH_FOR_ENTRY,"CMF positive, RS leader",Electronic Technology,26.1
ZEEL,114.55,113.1,117.32,112.4,False,True,True,True,True,True,3.0805935875623702,707.0753621599999,3.378019108207933,True,0.05567623413108205,True,39.62,True,1.3174170379729997,41.0,-0.08,0,True,▅▁▃▂▇▃▃▂▂▁▁▂▂▂▂▅▄▆█▆,False,False,False,1,0.09001807974117426,0.39474004626811166,0.08418225955264691,0.35321735973974766,FLAT,True,94,78.0,BUILDING,NONE,,GREEN,B,WATCH_FOR_ENTRY,"CMF positive, RS leader",Consumer Services,30.8
SMLMAH,5685.6,5550.0,5987.9,5252.0,False,True,True,True,True,True,10.651573618123022,1023.1026832800001,12.767683380571382,True,0.42702100967491824,False,13.21,False,0.2773403875627218,0.0,-3.24,0,True,▆▇▆█▆▆▇▆▆▄▆▃▆▆▅▆▇▅▂▁,False,False,False,4,0.4366282595512434,0.4708195364238412,0.43079243936271605,0.42929684989547723,UP,True,96,77.0,BUILDING,NONE,,GREEN,B,WATCH_FOR_ENTRY,"CMF positive, RS leader",Consumer Durables,32.8
