symbol,close,open,high,low,price_down,close_gt_ema20,close_gt_ema50,close_gt_ema200,breakout20,within_15pct_52w_high,volume_ratio,turnover_cr,turnover_ratio,up_day_volume_above_avg,cmf20,cmf_rising,latest_delivery_pct,latest_delivery_above_avg20,delivery_ratio,delivery_percentile,delivery_zscore,consecutive_high_delivery_days,delivery_slope_positive,delivery_sparkline,absorption_day,failed_breakdown_reclaim,failed_breakout,resistance_touches,stock_return_20d,stock_return_50d,rs_raw_20,rs_raw_50,rs_trend,outperform_benchmark_50d,rs_percentile,ics,rating,stage,delivery_tag,regime,action_rank,action,reason,sector,sector_score
DOLPHIN,494.35,446.0,500.0,436.15,False,True,True,True,True,True,27.189405436378017,32.371570485,33.908104224462626,True,0.4185158954444483,True,83.71,True,1.2629085669887679,94.0,1.41,0,True,▅▅▁█▅▅▁▄▅▆▁▃▄▅▅▅▅▆▃▆,False,False,False,4,0.2983585029546947,0.23757666791838794,0.28338996011806095,0.17126800461488267,UP,True,83,86.0,STRONG,BREAKOUT,,NEUTRAL,B,WAIT,"Delivery P94, CMF positive",Industrial Services,36.4
HNDFDS,595.25,578.7,599.0,575.7,False,True,True,True,True,True,1.5492298647413443,7.38002855,1.6028013952385594,True,0.224260528604309,True,72.94,True,1.282878826519395,97.0,1.83,0,True,▄▃▅▅▆▃▃▁▅▇▄▅▅▃▄▄▄▃▅█,False,False,False,13,0.061714081869258974,0.10909260294391654,0.04674553903262524,0.04278393964041127,UP,True,63,86.0,STRONG,BREAKOUT,,NEUTRAL,B,WAIT,"Delivery P97, CMF positive",Consumer Non-Durables,36.9
AGARWALEYE,511.45,509.0,514.95,501.0,True,True,True,True,False,True,362.9574599478664,2461.902678025,362.3372162162453,False,0.46919668730609465,True,83.8,True,1.6012840846120038,98.0,2.53,1,True,▅▄▅▆▆▅▆▆▅▆▅▆▄▂▁▂▄▄▃█,False,False,False,7,0.03584810126582272,0.10166935918147546,0.020879558429188982,0.035360695877970194,FLAT,True,61,80.0,BUILDING,BUILDING,DEL84% ▅▄▅▆▆▅▆▆▅▆▅▆▄▂▁▂▄▄▃█ P98 Z+2.5,NEUTRAL,B,WAIT,"Delivery P98, CMF positive",Health Services,40.2
VENUSREM,1797.5,1749.9,1800.8,1706.8,False,True,True,True,True,True,1.7646673076254629,44.25894375,2.1710958540240632,True,0.4306109637173773,True,44.1,False,0.6447886891489814,16.0,-0.95,0,True,▃▅▃▄▃▅▃████▅█▄▄▂▁▂▃▂,False,False,False,14,0.9713753016012285,1.0834540712836858,0.9564067587645948,1.0171454079801805,FLAT,True,99,78.0,BUILDING,NONE,,NEUTRAL,B,WAIT,"CMF positive, RS leader",Health Technology,29.0
APARINDS,18000.0,16899.0,18465.0,16850.0,False,True,True,True,True,True,2.3012304693670727,681.7572,2.81424495456186,True,0.17760961235273723,True,37.64,False,0.9562643700062243,38.0,-0.33,0,True,▆▇▆▇▇▄▁▁▆▇▆▆█▆▅▅▆▅▄▅,False,False,False,4,0.2733446519524618,0.32959078150391496,0.2583761091158281,0.2632821182004097,FLAT,True,90,78.0,BUILDING,NONE,,NEUTRAL,B,WAIT,"CMF positive, RS leader",Electronic Technology,34.8
MATRIMONY,541.5,529.4,549.7,502.0,False,True,True,True,True,True,4.083373428533588,19.7841357,4.317489166339356,True,0.52254993189718,True,49.73,False,0.7443440776524647,17.0,-0.96,0,True,▄▇▃▅▇▅▃▇▇▆▆▄▇▇▆▇▇█▁▃,False,False,False,5,0.21630727762803237,0.3199268738574039,0.20133873479139863,0.25361821055389866,FLAT,True,90,78.0,BUILDING,NONE,,NEUTRAL,B,WAIT,"CMF positive, RS leader",Technology Services,37.5
KAJARIACER,1252.2,1230.0,1259.0,1211.9,False,True,True,True,True,True,1.7036259800429618,67.81439363999999,1.7581321968004784,True,0.05354136188815761,True,53.33,False,0.892589648102431,33.0,-0.4,0,True,█▆▄▆▇▄▃▄▇▅▅▁▇▄▇▆▆▅█▄,False,True,False,7,0.012287793047696116,0.12790488200324268,-0.0026807497889376197,0.061596218699737415,FLAT,True,67,78.0,BUILDING,NONE,,NEUTRAL,B,WAIT,CMF positive,Producer Manufacturing,34.3
UEL,259.47,259.47,259.47,259.47,True,True,True,True,False,True,0.32109775383773886,0.35033639400000005,0.42025370011480373,False,0.7546320922438596,False,100.0,True,1.6194331983805668,100.0,2.0,1,True,▅▅▄▅▄▅▆▂▅▄▄▁▁▃▅██▄▆█,True,False,False,7,1.0334639498432603,0.8032524845367992,1.0184954070066266,0.7369438212332939,UP,True,99,77.0,BUILDING,BUILDING,DEL100% ▅▅▄▅▄▅▆▂▅▄▄▁▁▃▅██▄▆█ P100 Z+2.0,NEUTRAL,B,WAIT,"Delivery P100, CMF positive, RS leader",Utilities,36.4
KRN,1331.9,1295.0,1345.0,1294.0,False,True,True,True,True,True,0.4022584215297776,45.449222840000004,0.4294599240277497,False,-0.11502752088163691,True,56.96,True,1.9063556343920478,98.0,2.28,2,True,▂▃▂▁▂▁▁▂▃▂▄▂▂▄▃▂▁▄█▇,True,False,False,4,0.06911221704928572,0.4500027216809104,0.05414367421265198,0.3836940583774051,FLAT,True,95,76.0,BUILDING,NONE,DEL57% ▂▃▂▁▂▁▁▂▃▂▄▂▂▄▃▂▁▄█▇ P98 Z+2.3 2D,NEUTRAL,B,WAIT,"Delivery P98, 2D high delivery, RS leader",Producer Manufacturing,34.3
TI,530.9,520.0,539.0,515.4,False,True,True,True,True,True,1.863779333452074,91.99769667,2.065654496942541,True,0.21354385371520143,True,52.9,True,1.024885935426374,79.0,0.81,0,True,▅▆▅█▅█▆▆▁▂▃▅▅▆▄▁▁▃▅▅,False,False,False,9,0.2019470228661988,0.26224441274369936,0.18697848002956508,0.1959357494401941,FLAT,True,86,76.0,BUILDING,NONE,,NEUTRAL,B,WAIT,CMF positive,Consumer Non-Durables,36.9
