symbol,close,open,high,low,price_down,close_gt_ema20,close_gt_ema50,close_gt_ema200,breakout20,within_15pct_52w_high,volume_ratio,turnover_cr,turnover_ratio,up_day_volume_above_avg,cmf20,cmf_rising,latest_delivery_pct,latest_delivery_above_avg20,delivery_ratio,delivery_percentile,delivery_zscore,consecutive_high_delivery_days,delivery_slope_positive,delivery_sparkline,absorption_day,failed_breakdown_reclaim,failed_breakout,resistance_touches,stock_return_20d,stock_return_50d,rs_raw_20,rs_raw_50,rs_trend,outperform_benchmark_50d,rs_percentile,ics,rating,stage,delivery_tag,regime,action_rank,action,reason,sector,sector_score
TEXINFRA,113.95,113.93,114.4,109.81,False,True,True,True,False,True,5.977385747901536,6.3593671800000005,5.973037544858631,True,0.2935779120076186,True,82.9,True,1.1623016095563907,97.0,1.82,0,True,▁▃▅▅▄▆▄▇▄█▆▆▂▆▇█▆▆██,False,True,False,4,-0.010678937315506176,0.17075927257782797,-0.027786578317947952,0.13139765541874793,FLAT,True,75,86.0,STRONG,BUILDING,,GREEN,B,WATCH_FOR_ENTRY,"Delivery P97, CMF positive",Utilities,36.4
STEELCAS,339.05,326.0,341.0,321.0,False,True,True,True,True,True,5.854572241858926,16.558422184999998,6.385947359164259,True,0.17419544975450033,True,64.37,True,1.4810979959043742,91.0,1.23,0,True,▅▅▁▃▂▆▅▅▃▃▄▂▆▅▇▅▃▂▅█,False,False,False,3,0.0854810308948295,0.16512027491408943,0.06837338989238773,0.12575865775500938,FLAT,True,74,82.0,BUILDING,BREAKOUT,,GREEN,B,WATCH_FOR_ENTRY,"Delivery P91, CMF positive",Non-Energy Minerals,39.2
DIFFNKG,423.7,408.25,431.0,408.25,False,True,True,True,True,True,4.5892474736929,16.01717347,4.934624018477198,True,0.08017141964092796,True,46.22,False,0.9536975899636844,43.0,-0.21,0,True,█▂▇▃▅▄▁▅▆▄█▂▄▃▃▇▄▄▃▄,False,True,False,1,0.06631433245249774,0.30731255785251443,0.04920669145005596,0.2679509406934344,FLAT,True,90,80.0,BUILDING,NONE,,GREEN,B,WATCH_FOR_ENTRY,"CMF positive, RS leader",Producer Manufacturing,34.8
NAHARSPING,323.7,314.95,327.4,313.0,False,True,True,True,True,True,8.370825143767872,5.57644464,9.295783735826047,True,0.47464787754093435,True,63.99,True,1.0906208988802346,64.0,0.37,0,True,▅▅▁▂▂▃▄█▄▅▂▂▇▂▁▂▄▁▆▆,False,False,False,10,0.2254400908574674,0.230050159598723,0.20833244985502564,0.19068854243964295,UP,True,83,80.0,BUILDING,NONE,,GREEN,B,WATCH_FOR_ENTRY,CMF positive,Process Industries,39.7
TI,491.15,465.8,493.9,465.8,False,True,True,True,True,True,4.298733428198593,117.318888555,4.6415070660058,True,0.14448115218823637,True,56.35,True,1.08688314318504,91.0,1.23,0,False,▁▄▇▇▇▅▆▇▆█▆█▇▇▄▄▅▆▆▇,False,False,False,5,0.08878297495012188,0.07507934770712477,0.07167533394768011,0.035717730548044724,UP,True,56,80.0,BUILDING,BREAKOUT,,GREEN,B,WATCH_FOR_ENTRY,"Delivery P91, CMF positive",Consumer Non-Durables,36.9
YASHO,4359.9,4000.0,4490.0,3961.0,False,True,True,True,True,True,7.055304435245867,161.55435053999997,8.517736273211943,True,0.24397876271354768,True,18.41,False,0.38942358540454786,1.0,-2.6,0,True,██▆▄▆▆▆▇▅▆▇▅▆▄▄▄▅▃▁▁,False,False,False,10,0.523907724571828,0.9379055916081427,0.5068000835693862,0.8985439744490626,FLAT,True,100,78.0,BUILDING,NONE,,GREEN,B,WATCH_FOR_ENTRY,"CMF positive, RS leader",Consumer Non-Durables,36.9
VENUSREM,1797.5,1749.9,1800.8,1706.8,False,True,True,True,True,True,1.7646673076254629,44.25894375,2.1710958540240632,True,0.4306109637173773,True,44.1,False,0.6447886891489814,16.0,-0.95,0,True,▃▅▃▄▃▅▃████▅█▄▄▂▁▂▃▂,False,False,False,14,0.9713753016012285,1.0834540712836858,0.9542676605987868,1.0440924541246057,FLAT,True,100,78.0,BUILDING,NONE,,GREEN,B,WATCH_FOR_ENTRY,"CMF positive, RS leader",Health Technology,30.4
MOREPENLAB,69.18,57.65,69.18,55.91,False,True,True,True,True,True,8.70391768433669,464.1345833160001,10.222331275586123,True,0.171010164650964,True,29.61,False,0.8790523690773068,14.0,-0.99,0,True,▅▅▃▄▁▃▃▅▆▅▇▃▂▂█▇▅▆█▂,False,False,False,3,0.13057689164896247,0.575136612021858,0.11346925064652069,0.5357749948627779,FLAT,True,98,78.0,BUILDING,NONE,,GREEN,B,WATCH_FOR_ENTRY,"CMF positive, RS leader",Health Technology,30.4
ATHERENERG,1450.4,1341.2,1500.0,1336.5,False,True,True,True,True,True,5.0896917411567895,3459.51641616,5.914865302781226,True,0.19197047347281185,True,20.44,False,0.6443071491615181,13.0,-1.13,0,True,▃▃▃▅▄▁▃▅▅▄▅▅█▅▆▆▇▆▆▃,False,False,False,8,0.2716114325793444,0.5257731958762888,0.2545037915769026,0.48641157871720875,FLAT,True,97,78.0,BUILDING,NONE,,GREEN,B,WATCH_FOR_ENTRY,"CMF positive, RS leader",Consumer Durables,37.9
REDINGTON,349.6,349.8,353.9,340.0,False,True,True,True,True,True,1.9633160905432705,653.1963108,2.156091470638236,True,0.06162538513255703,True,22.21,False,0.5708777792057577,16.0,-1.25,0,True,▆▅▆▅█▅▅▆▆▅▇▆▅▂▆▇▁▂▁▃,False,False,False,8,0.273356401384083,0.5571689457039777,0.25624876038164124,0.5178073285448976,FLAT,True,97,78.0,BUILDING,NONE,,GREEN,B,WATCH_FOR_ENTRY,"CMF positive, RS leader",Distribution Services,34.9
